ID,Surname
1872,Scott
1872,Fortier
1873,Wear
1873,Clark
1881,Stillwell
1884,Sturgis
1884,Pino
1888,Zelechowski
1888,Boyter
1889,Lasalle
1889,Dewitt
1891,Erickson
1894,Lindemann
1896,Fellman
1896,Vaughn
1899,Castro
1906,Duffy
1910,Hitchcock
1911,Corathers
1915,Towry
1917,Jones
1917,Allen
1923,Love
1924,Gray
1930,Williams
1932,Martinez
1935,Muraro
1935,Williams
1937,Turrentine
1938,Samuels
1939,Malik
1941,Pinard
1948,Roehl
1951,Northup
1951,Baldon
1952,Schmidt
1953,Shouse
1955,Wright
1957,Plummer
1958,Clark
1964,Hollman
1966,Privitera
1971,Valenzuela
1973,Aste
1976,Westmoreland
1977,Godzik
1978,Lamothe
1978,Filmore
1980,Hamilton
1981,Huskey
1982,Montes
1989,Weber
1991,Dooley
1991,Kadlec
1993,Baker
1996,Murphy
1997,Martinez
2003,Oliver
2007,Russell
2012,Amisano
2019,Kelling
2020,Dobransky
2021,Stargell
2023,Geoghegan
2030,Mance
2032,Nemerofsky
2032,Atkinson
2033,Hall
2034,Smith
2036,Mcmahon
2039,Dombeck
2039,Long
2041,Wilson
2041,Surdam
2043,Leary
2043,Brown
2045,Ruda
2046,Ngo
2047,Perez
2053,Greene
2058,Johnson
2058,Pollock
2059,Richard
2062,Stuckey
2066,Brown
2082,Scaglione
2083,Kjar
2084,Kenely
2085,Richards
2085,Manning
2085,Ricks
2088,Moore
2089,Buffalo
2089,Stephens
2091,Parker
2095,Johnson
2099,Gentry
2101,Harris
2102,Eubank
2103,Jones
2105,Kivett
2106,Nilsen
2108,Muniz
2108,Garcia
2111,Enright
2111,Moore
2112,Lester
2114,Brown
2115,Sparks
2117,Reyes
2122,Gregg
2127,Walsh
2128,Fontenette
2130,Hancock
2130,Singh
2134,Winters
2134,Overall
2135,Wilson
2138,Cloutier
2144,Villalobos
2146,Becerra
2147,Murphy
2148,Horst
2150,Kilgore
2151,Shell
2151,Gary
2151,Dobbs
2152,Marquez
2153,Botkin
2155,Bell
2156,Anderson
2156,Stovall
2161,Lundberg
2163,Barnhart
2164,Bragg
2165,Elletson
2169,Jackson
2171,Gamboa
2177,Mcintosh
2177,Williams
2178,Noble
2179,Jorge
2180,Hooks
2181,Mccurdy
2182,Josilowsky
2183,Stewart
2184,Creed
2185,Payson
2188,Glenn
2205,Cuadras
2206,Simpson
2206,Ingram
2207,Werner
2207,Robinson
2213,Hansberry
2216,Markell
2217,Cahoon
2217,Ford
2218,Garafalo
2219,Owen
2227,Jarrard
2230,Rodriguez
2231,Tillman
2231,David
2234,Morris
2236,Perry
2237,Ogden
2239,Sola
2240,Candelaria
2240,Hatley
2243,Sherrill
2244,Shreve
2246,Chen
2251,Cabanilla
2258,Thomas
2263,Sadler
2265,Friend
2265,Taylor
2266,Erickson
2270,Tapia
2274,Falconio
2276,Pein
2278,Austin
2278,Stewart
2282,Bozek
2282,Carver
2282,Ford
2285,Lott
2285,Norton
2296,Sanders
2298,Murrah
2300,Destefano
2309,Killeagle
2309,Guignard
2319,Martin
2322,Galarza
2327,Fleishman
2328,Catlett
2330,Garcia
2331,Charley
2332,Brown
2336,Lopez
2341,Barrett
2341,Burbach
2342,Torres
2345,Sayegh
2350,Strickland
2351,Mcwayne
2352,Hernandez
2352,Johnson
2354,Mieszala
2361,Hall
2363,Atkinson
2364,Metzler
2365,Moore
2366,Bonner
2369,Gressler
2371,Templeton
2372,Meeter
2375,Hsieh
2377,Congrove
2383,Holloway
2385,Hunt
2391,Mcgeever
2392,Brock
2392,Castillo
2393,Hostetler
2395,Hall
2395,Edwards
2403,Moore
2415,Silva
2415,West
2432,Holmes
2435,Rafferty
2445,Walker
2446,Cornell
2447,Massie
2450,Grimm
2451,Bradley
2453,Fontenot
2454,Green
2456,Fulton
2456,Elkins
2464,Colunga
2466,Mauro
2467,Cummings
2469,West
2469,Mora
2471,Meyers
2471,Levenstein
2474,Yeates
2475,Hunt
2476,Copeland
2477,Polanco
2477,Whitten
2478,Wall
2481,Caraballo
2483,Kanzenbach
2491,Erdman
2493,Moon
2494,Hawks
2497,Nichell
2502,Favela
2504,Vallejos
2517,Brown
2518,Graves
2520,Forsythe
2523,Smith
2537,Rhone
2540,Washington
2542,Flory
2542,Giordano
2543,Rand
2545,Medina
2546,Inman
2549,Parker
2554,Hayter
2555,Weber
2557,Murphy
2560,Whited
2565,Mccoy
2567,Meehan
2569,Brown
2576,Reid
2577,Capone
2580,Bell
2581,King
2581,Fancher
2582,Stimmel
2585,Huerta
2586,Walton
2589,Gilreath
2590,Fleming
2591,Humble
2591,Payne
2595,Gratton
2595,Humphries
2597,Meyer
2598,Lewis
2601,Simas
2602,Dejong
2603,Mayes
2604,Vanhuss
2606,Bouwkamp
2610,Kelly
2612,Tilly
2614,Eland
2615,Dyson
2618,Carter
2619,Major
2620,Tomasi
2625,Reece
2626,Gregory
2634,Hill
2635,Richman
2636,Dixon
2637,Jones
2640,Stevens
2641,Triplett
2642,Southward
2647,Hansberry
2650,Bedford
2651,Kelsey
2653,Partington
2653,Cole
2654,Walz
2655,Zeigler
2657,Murphy
2661,Daniels
2662,Wagner
2664,Li
2670,Tate
2671,Henry
2673,Ricketts
2674,Dalton
2675,Borgman
2685,Goldstein
2690,Fitzpatrick
2696,Eggleston
2710,Bowman
2711,Walker
2715,Giannecchini
2718,Simon
2720,Turner
2722,Costa
2724,Willis
2725,Aguilar
2726,Smith
2727,Smith
2729,Drake
2731,Cansler
2732,Martin
2735,Mccormick
2738,Oaks
2739,Primeaux
2743,Guerrero
2744,Wilson
2749,Holbrook
2753,Dyer
2754,Buchanan
2755,Jones
2755,Mcmahan
2757,Upchurch
2758,Jernigan
2758,Rosier
2760,Martinez
2760,Walker
2761,Marquez
2763,Beck
2768,Slaney
2770,Williamson
2771,Mckinney
2775,Lindsey
2781,Garrett
2787,Roark
2788,Belle
2791,Kneip
2794,Jordan
2795,Nolasco
2797,Murray
2797,Rose
2798,Bailey
2800,Cottman
2803,Hyde
2803,Campbell
2804,Mcadams
2807,Slade
2807,Sugarman
2810,Greenwood
2810,Willbanks
2817,Morgan
2821,Jacinto
2821,Mcalpin
2823,Stanford
2826,Gamble
2832,Cornell
2832,Ross
2838,Scordato
2839,Babcock
2843,Harper
2843,Oneill
2846,Moyer
2847,Brenton
2848,Jones
2849,Bauer
2855,Cadena
2860,Robbins
2861,Lee
2868,Tribble
2870,Gloss
2871,Cocker
2874,Locke
2877,Hulbert
2882,Fried
2890,Anderson
2890,Bourque
2891,Carter
2892,Broach
2897,Conway
2898,Clark
2900,Kyseth
2901,Truelove
2906,Travis
2907,Smith
2910,Arvizu
2914,Cleare
2917,Smith
2918,Johnson
2921,Nelsen
2921,Hines
2922,Heier
2926,Brown
2931,Bland
2933,Gibbs
2939,Amundson
2940,Almond
2943,Frisbie
2944,Langlois
2944,Monroe
2944,Nekola
2946,Addington
2948,Murray
2951,Ennen
2956,Lawson
2962,Mccoy
2965,Kincaid
2966,Huerta
2969,Paynes
2972,Brown
2974,Grant
2974,Treisch
2976,Thalls
2981,Lynch
2987,Israel
2989,Bossler
2989,Dewitt
2992,Morgan
2995,Lopresti
2998,Wallace
2999,Orchard
