ID,payload,sendTo
2276,Harris,R5
2279,Steele,R5
2285,Moore,R5
2287,Schneeman,R5
2292,Evans,R5
2295,Yoder‖Mullis,R5
2297,Ransom,R5
2302,Donnelson,R5
2304,Rainey,R5
2319,Nicholson,R5
2321,Free,R5
2324,Smith,R5
2328,Holbrook,R5
2340,Bartsch,R5
2402,Gransberry,R5
2403,Meyer,R5
2407,Snider,R5
2410,Fields,R5
2412,Mejia,R5
2417,Landry‖Oneil,R5
2420,Martinetto,R5
2431,Berryhill,R5
2434,Gagner‖Morales,R5
2444,Martinez,R5
2452,Sykes‖Baur,R5
2455,Brown,R5
2459,Collom,R5
2488,Harris,R5
2490,Bush,R5
2497,Squires,R5
2500,Mcclimon,R5
2507,Dodd‖Gomez,R5
2513,Chartier‖Cohee‖Sardina,R5
2517,Davis,R5
2518,Hubble,R5
2556,Mchugh,R5
2567,Ota,R5
2575,Lange,R5
2577,Mottillo,R5
2583,Sloan,R5
2586,Allen,R5
2598,Ohare,R5
2605,Cokely,R5
2607,Byrne,R5
2609,Moree‖Stovall,R5
2622,West,R5
2623,Castello,R5
2632,Haigh,R5
2659,Stuart,R5
2663,Bartels,R5
2664,Dejohn,R5
2673,Finke,R5
2674,Mayen,R5
2675,Hardister‖Dawson,R5
2676,Taggart,R5
2677,Motley,R5
2680,Deboer‖Cruz‖Clerc,R5
2685,Riggins,R5
2686,Sullivan‖Tackitt,R5
2688,Hernandez‖Pearson,R5
2713,Coleman,R5
2716,Dale‖Fairrow,R5
2734,Hankins,R5
2743,Geib,R5
2747,Fennimore,R5
2750,Then,R5
2755,Gercak,R5
2769,Porter,R5
2775,Buckman,R5
2776,Dougan,R5
2787,Johnson,R5
2789,Mcrae,R5
2791,Sheetz,R5
2800,Kostyla,R5
2814,Baker,R5
2815,Arnold,R5
2830,Smith,R5
2831,Mcgee‖Bowden,R5
2854,Brown,R5
2857,Wideman,R5
2858,Scrudato,R5
2859,Willoughby,R5
2882,Holloway,R5
2892,Justiss,R5
2904,Hernandez,R5
2915,Sharp,R5
2924,Fleury,R5
2931,Hargraves,R5
2932,Tiley,R5
2936,Powell,R5
2941,Garcia,R5
2968,Cooper,R5
2976,Smith,R5
2983,Thielman,R5
2989,Jones,R5
2994,Carroll,R5
2997,Rutland,R5
4,Obrecht‖Matthews,R5
6,Ford,R5
16,Ayers,R5
18,Tomblin,R5
23,Richardson,R5
37,Mitchell,R5
38,Groseclose,R5
45,Haddad,R5
47,Singer,R5
55,Batres,R5
58,Craighead,R5
66,Wright,R5
67,Goodall,R5
68,Streb,R5
80,Werner,R5
84,Davies,R5
85,Eftekhari,R5
89,Swanson,R5
93,Phillips,R5
106,Dudley,R5
120,Green‖Knapp,R5
125,Bailey,R5
133,Sloan,R5
151,Gaydosh,R5
153,Walker,R5
159,Mcfarland‖Leon,R5
169,Soto,R5
186,Brim,R5
193,Perez,R5
196,Sanders,R5
204,Henderson‖Britt,R5
215,Williams,R5
220,Mcbride,R5
225,Hines‖Sun,R5
231,Griffith,R5
237,Bacon,R5
238,Rose,R5
241,Williams,R5
258,Haley‖Raab,R5
270,Arneecher,R5
272,Rhodes,R5
275,Militello,R5
277,Okeefe,R5
281,Marcus,R5
287,Polston,R5
289,Mcgrew‖Allen,R5
296,Williams‖Baldwin,R5
303,Cardona‖Santiago,R5
308,Skinner,R5
310,Chatterton,R5
312,Brower,R5
336,Butler,R5
354,Lee,R5
355,Braun,R5
357,Larson‖Elkins,R5
369,Scharmer,R5
386,Starr,R5
396,Simons,R5
401,Lambert,R5
407,Reeves,R5
410,Hill,R5
418,Long,R5
431,Nelson,R5
432,Barnes,R5
442,Cripe,R5
457,Daley,R5
461,Mcgee,R5
464,Wyatt,R5
465,Mitchell‖Wylam,R5
470,Barkhimer,R5
485,Irizarry,R5
488,Anderson‖Winkler,R5
502,Martin,R5
507,Perryman,R5
508,Gregory,R5
512,Jugo,R5
523,Reed,R5
529,Holland‖Ponce,R5
546,Hollis,R5
547,Hughey,R5
589,Titus,R5
600,Howland‖Seiler,R5
602,Nolan,R5
607,Torres,R5
614,Spueler,R5
625,Harber,R5
634,Grober‖Hall,R5
635,Mcmath,R5
637,Holloway,R5
644,Mayfield,R5
667,Fernandez‖Rabideau‖Daggett,R5
669,Johns,R5
693,Lopez,R5
698,Wright,R5
699,Rudolph,R5
706,Huebner,R5
709,Hayes,R5
714,Franklin,R5
718,Finch‖Mccormick,R5
731,Lussier,R5
744,Stone‖Ellis,R5
746,Westlund‖Scott,R5
752,Grimes,R5
760,Billings,R5
766,Villicana,R5
772,Castano,R5
774,Ibarra,R5
776,Kellstrom,R5
785,King,R5
791,Meyer,R5
792,Crystal,R5
799,Garcia,R5
815,Quezada‖Vargas,R5
816,Boettcher,R5
817,Cyrus,R5
823,Travis,R5
839,Ramsdell,R5
844,Rehl,R5
849,Battle,R5
852,Herzberg,R5
859,Valdivia,R5
860,Vossen‖Martin,R5
863,Roy‖Martin,R5
870,Mitchell‖Burgess,R5
880,Morales,R5
900,Houston,R5
909,Grunder,R5
915,Boles,R5
916,Jenkins,R5
922,Campbell,R5
924,Bowe,R5
932,Daniels,R5
939,Mccain,R5
944,Jenkins‖Ward,R5
945,Johnson,R5
964,Fowler,R5
969,Kelch,R5
980,Nelson,R5
984,Yawn,R5
994,Marinez,R5
1004,Barker,R5
1018,Fortner,R5
1025,Ramirez,R5
1035,Hatton‖Zamora,R5
1040,Dandrea,R5
1054,Warren,R5
1066,Orozco‖Bolenbaugh‖Bullard,R5
1075,Reed,R5
1076,Burns‖Bishop,R5
1082,Johnson,R5
1086,Cowan,R5
1091,Dale,R5
1093,Ward,R5
1094,Kline,R5
1097,Pooley,R5
1103,Wiford,R5
1105,Bonn,R5
1110,Wick,R5
1116,Edwards‖Green,R5
1125,Bailey,R5
1132,Manzo,R5
1151,Trager,R5
1169,Yenz,R5
1174,Campbell,R5
1176,Schrader,R5
1178,Tienda,R5
1182,Davis,R5
1184,Rice,R5
1190,Wight,R5
1191,Johnston,R5
1195,Crisp,R5
1210,Page,R5
1214,Davis,R5
1231,Spirko,R5
1239,Christian,R5
1243,Digregorio,R5
1271,Sanderson,R5
1274,Clewis,R5
1286,Davis,R5
1289,Calvert,R5
1292,Foster,R5
1293,Regan,R5
1299,Kragt,R5
1305,Villarreal,R5
1322,Johnson,R5
1324,Bumgardner,R5
1339,Parks,R5
1341,Vale‖Twombley,R5
1356,Caldwell,R5
1359,Beckett,R5
1371,Ipock,R5
1377,Mckay,R5
1382,Beery‖Miller,R5
1394,Marston,R5
1399,Edwards,R5
1402,Brunk,R5
1405,Vazquez,R5
1406,Heiskell‖Walsh,R5
1414,Giacchino,R5
1415,Taylor‖Neihart,R5
1422,Cruz,R5
1432,Savarese,R5
1441,Gerecke,R5
1443,Goehring,R5
1451,Aguas,R5
1460,Rader,R5
1461,Azim‖Blanton,R5
1469,Weafer,R5
1470,Ramos,R5
1477,Long,R5
1478,Shaw,R5
1484,Hensley,R5
1488,Decker,R5
1495,Gandy,R5
1501,Morgan,R5
1520,Bash,R5
1522,Fraley,R5
1533,Bergmark‖Muffley,R5
1535,Urick,R5
1545,Perez,R5
1555,Lineberger,R5
1557,Iribarren,R5
1566,Mattern,R5
1570,Maye,R5
1577,Dagley,R5
1581,Elias,R5
1594,Smith‖Easter,R5
1595,Cracchiolo‖Farrell,R5
1596,Benefield‖Scrudato,R5
1602,Allen,R5
1620,Jackson,R5
1621,Yong,R5
1633,Ulatowski,R5
1641,Cowan,R5
1642,Novak,R5
1651,Nev‖Russell,R5
1682,Fritz,R5
1683,Carroll,R5
1684,Murray,R5
1697,Nowak‖Salazar,R5
1700,Toan,R5
1710,Giannetti,R5
1720,Lin,R5
1728,Mclaughlin‖Howell,R5
1732,Middlebrook,R5
1746,Morales,R5
1748,Cooper,R5
1754,Debarge,R5
1761,Smith,R5
1764,Watkins,R5
1774,Anderson,R5
1778,Link,R5
1784,Diaz,R5
1785,Sevier,R5
1786,Cook,R5
1792,Cavanagh,R5
1802,Whatley,R5
1804,Barrios,R5
1808,Lundberg,R5
1809,Odoms‖Zavala,R5
1822,Morris,R5
1859,Harty‖Edmunds,R5
1869,Rice,R5
1874,Blake,R5
1876,Ryan,R5
1878,Wong‖Long,R5
1892,Lewis,R5
1929,Ford,R5
1932,Parham,R5
1940,Aguirre‖Mcadams,R5
1946,Blain‖Freeman‖Faulkner,R5
1948,Guice,R5
1957,Capps,R5
1961,Reed,R5
1962,Rocha‖Shook,R5
1965,Sawyer,R5
1967,Pless,R5
1968,Barnes,R5
1971,Davis,R5
1976,Kamiya,R5
1992,Jackson,R5
1996,Heenan,R5
2001,Conrad,R5
2006,Joyce,R5
2008,Spells,R5
2017,Smalls,R5
2018,Raymo‖Honeycutt‖Barnes,R5
2027,Whiting,R5
2031,Moers,R5
2038,Dewees,R5
2040,King,R5
2047,Richardson‖Johnson,R5
2090,Harris,R5
2098,Parish,R5
2100,Johnson,R5
2106,Keith,R5
2108,Greene,R5
2114,Smith‖Alston,R5
2124,Wright,R5
2125,Lowe,R5
2142,Moten,R5
2147,Rios,R5
2153,Carrillo,R5
2154,Benge,R5
2156,Foulks‖Parker,R5
2168,Sims‖Cox‖Jimenez,R5
2174,Torres,R5
2178,West‖Albin,R5
2182,Hartz,R5
2189,Jacob‖Booton,R5
2194,Bustamente,R5
2206,Haitz,R5
2224,Marx‖Shannon,R5
2228,Brown,R5
2235,Pruett,R5
2243,Lee,R5
2246,Kreidel,R5
2248,Hardman‖Macmillan,R5
2262,Darnley,R5
2267,Beckstead,R5
2272,Beebee,R5
2279,Wagner,R5
2280,Sylvia,R5
2281,Eberheart,R5
2287,Thornton,R5
2299,Noble,R5
2304,Rivera,R5
2311,Ingle,R5
2312,Furman,R5
2338,Esposito,R5
2340,Boddie,R5
2355,Litchford,R5
2389,Johns,R5
2390,Girard‖Fowler,R5
2392,Mccrae,R5
2401,Rodriguez,R5
2402,Fowler,R5
2406,Boyd,R5
2410,Wolf,R5
2412,Lozoya,R5
2431,Copeland,R5
2442,Harvey,R5
2446,Wenthold,R5
2452,Nixon,R5
2459,Mitchell,R5
2467,Mckenna,R5
2470,Rossano,R5
2473,Johnson,R5
2478,Elie,R5
2480,Estes,R5
2490,Kearns,R5
2491,Winebrenner‖Hall,R5
2493,Poplin,R5
2509,Mitchem‖Sturgill‖Harris,R5
2520,Carter,R5
2522,Dearing,R5
2547,Dwyer‖Kuhn,R5
2549,Roberts‖Asberry,R5
2554,Tepper,R5
2557,Dyer,R5
2561,Billington,R5
2569,Aybar,R5
2575,Merrigan,R5
2582,Mills,R5
2598,Bates,R5
2600,Eckman,R5
2607,Forker,R5
2612,Lyons,R5
2622,Todd,R5
2629,Mitchell,R5
2632,Barbre,R5
2638,Lobato,R5
2642,Oharra,R5
2656,Hardin,R5
2663,Cabrera,R5
2664,Lewandowski,R5
2665,Ramos‖Johnson,R5
2676,Sims‖Pratt,R5
2679,Yohe‖Regalado,R5
2682,Thomas,R5
2685,Harrison,R5
2688,Fleming,R5
2691,Turley,R5
2696,Killam‖Honse,R5
2699,Galle,R5
2700,Mosley‖Reed,R5
2711,Milano‖Nivens,R5
2719,Pixler,R5
2722,Thompson,R5
2743,Linn,R5
2757,Still,R5
2760,Hinton,R5
2779,Hughes‖Rogers,R5
2820,Washington,R5
2830,Wentz,R5
2832,Kanahele,R5
2848,Mathis,R5
2850,Stockton‖Hasting,R5
2854,Young,R5
2857,Karpinen,R5
2858,Perry,R5
2862,James,R5
2865,Coutts,R5
2866,Freeman,R5
2870,Moree,R5
2877,Diamond‖Davis,R5
2881,Saum,R5
2887,Miller,R5
2899,Glendening,R5
2906,Sano,R5
2907,Trimpe,R5
2914,Robinson‖Marshall,R5
2922,Scruggs,R5
2924,Enyart,R5
2950,Manlangit,R5
2960,Knapp‖Ferber,R5
2968,Barton,R5
2976,Ferrari,R5
2979,Watkins,R5
2983,Rhodes,R5
2996,Rodriguez,R5
2998,Medel‖Santiago,R5
4,Bussey,R5
11,Hayden,R5
12,Curry,R5
23,Frey,R5
24,Hernandez,R5
33,Yanez,R5
35,Hammack,R5
40,Wand,R5
50,Meek,R5
58,Glass,R5
80,Steward,R5
83,Sullivan,R5
88,Chojnacki‖Kotas,R5
90,Eldridge‖Boykin,R5
104,Mathews,R5
105,Franks,R5
108,Beck,R5
119,Flores,R5
132,Carroll‖Williams,R5
133,Hicks,R5
158,Victor,R5
159,Lazarine,R5
169,Jose‖Weigand,R5
181,Thompson,R5
196,Torres,R5
207,Green‖Gardea,R5
218,Oneill,R5
240,Williams,R5
254,Wilburn,R5
263,Cotten,R5
267,Garcia,R5
270,Oneill,R5
271,Ness‖Swedlund,R5
277,Johnson,R5
281,Merino‖Oglesby,R5
311,Johns,R5
316,Bullock,R5
317,Grissinger,R5
320,Jones,R5
329,Larsen,R5
338,Grabe,R5
355,Johnson,R5
361,Johnson,R5
371,Crout,R5
372,Smith,R5
384,Burrell,R5
385,Watson,R5
393,Clayton,R5
394,Swanner,R5
402,Reyolds,R5
404,Wilkerson‖Free,R5
410,Brown‖Turner,R5
412,Leon,R5
432,Somerville,R5
442,Modica,R5
445,Snyder,R5
447,Cleare,R5
448,Edwards‖Hubbard,R5
449,Herrera,R5
460,Stern,R5
461,Fox,R5
464,Kleinpeter‖Ackerman,R5
485,Gillian,R5
492,Wallace,R5
502,Emrick,R5
504,Meeks,R5
507,Privateer‖Leppert,R5
508,Eslinger‖Maxwell,R5
509,Crews‖Terranova,R5
516,Broome,R5
527,Alarcon,R5
532,Gonzales,R5
547,Mcintyre,R5
554,Jones‖Miller,R5
562,Cook,R5
565,Hale‖Flachs,R5
582,Steele,R5
583,Pitcher,R5
588,Martin,R5
593,Robinson,R5
598,Miera,R5
599,Blake,R5
602,Campbell‖Rhodes,R5
607,Main‖Wylie,R5
609,Rangel,R5
611,Fairman‖Colbert,R5
614,Farish,R5
621,Angel,R5
625,Madigan,R5
629,Hills,R5
641,Jones,R5
646,Bishop,R5
650,Kuster,R5
666,Farrer,R5
667,Mayer,R5
668,Bastien,R5
669,Flynn,R5
670,Thomas‖Mccoy,R5
676,Ross,R5
681,Johnson,R5
682,Everson,R5
688,Ohare,R5
693,Malinsky,R5
698,Evans,R5
699,Phillips‖Myers,R5
701,Marshall‖Brett,R5
704,Scott,R5
709,Ackerman,R5
748,Heling,R5
764,Nighman‖Jameson,R5
766,Frost,R5
808,Henderson‖Berenguer,R5
820,Lee‖Sherrod,R5
823,Romero,R5
824,Gibbons,R5
839,Flagge,R5
841,Gardenhire‖Dunham,R5
846,Wilson,R5
847,Grim,R5
870,Stanford,R5
880,Dvorak,R5
881,Wingfield‖Moskowitz,R5
888,Gonzalez,R5
890,Patterson,R5
894,Similien,R5
899,Byrne,R5
900,Dauzat,R5
918,Harris,R5
921,Daniels‖Belcher,R5
922,Davis,R5
923,Hull,R5
924,Pierce,R5
926,Franklin‖Hsu,R5
929,Meza,R5
932,Jones,R5
936,Page‖Elwell,R5
940,Brasil‖Johnson,R5
941,Musselwhite,R5
942,Vause,R5
945,Sharum,R5
948,Mitchell‖Conwell,R5
959,Watson‖Mayor,R5
971,Stansell,R5
982,Haven,R5
984,Smith,R5
993,Conley,R5
994,Rehkop,R5
1001,Sittre,R5
1003,Stokes,R5
1006,Hensley,R5
1008,Kremer‖Fiene,R5
1009,Pryor‖Lando,R5
1010,Wright,R5
1012,Gray,R5
1017,Semaan‖Miranda,R5
1023,Eaton,R5
1033,Smith,R5
1040,Cooper,R5
1041,Anderson,R5
1043,Florence‖Martinez,R5
1044,Phillips,R5
1050,Carter,R5
1063,Stuart‖Tucker,R5
1073,Tsasie,R5
1075,Abrams,R5
1076,Dowler,R5
1086,Smith,R5
1092,Crum‖Vazquez,R5
1094,Link,R5
1097,Thompson,R5
1106,Cucuzza,R5
1114,Barrows,R5
1129,Fuentes,R5
1130,Fernandez,R5
1172,Smith,R5
1174,Cason,R5
1175,Kane,R5
1178,Thomas,R5
1183,Stewart,R5
1188,Garcia‖Edwards,R5
1189,Ball,R5
1191,Blevins‖Olufson,R5
1192,Deering,R5
1193,Negron,R5
1200,Spears,R5
1210,Rico,R5
1213,Davis‖Alm,R5
1216,Schiller,R5
1239,Pool,R5
1243,Rodriguez,R5
1251,Alford‖Miller,R5
1255,Nguyen,R5
1258,Irizarry,R5
1259,Klatt,R5
1267,Baughman,R5
1268,Parks,R5
1292,Phillips,R5
1299,Stanley,R5
1305,Miller,R5
1306,Mitchell,R5
1309,Cannon,R5
1324,Harris,R5
1330,Lewis,R5
1356,Ferguson,R5
1359,Matthews,R5
1365,Morton,R5
1377,Sibley,R5
1391,Eiselein,R5
1392,Townsend,R5
1398,Baker,R5
1405,Bordelon‖Williams,R5
1409,Chavez‖Hixson,R5
1416,Herrington,R5
1417,Mengel,R5
1431,Hurst,R5
1460,Clark,R5
1465,Hillebrandt‖Ware,R5
1470,Hernandez,R5
1471,Mccrystal,R5
1477,Kasper,R5
1480,Lee‖Samford,R5
1486,Mosby,R5
1487,Oliver,R5
1489,Cool‖Roca,R5
1501,Wilson,R5
1505,Givens‖Murray,R5
1522,Johnson‖Sisk,R5
1527,Peterson,R5
1533,Short,R5
1535,Landis,R5
1545,Martinez,R5
1553,Harper,R5
1566,Curry,R5
1570,Sanders,R5
1581,Beauchamp‖Darnstaedt,R5
1591,Washington‖Piro,R5
1595,Seals,R5
1596,Williams,R5
1597,Whitman,R5
1602,Hatch,R5
1613,Burchill,R5
1615,Baird,R5
1621,Bell,R5
1630,Lizarraga‖Wood,R5
1632,Lee,R5
1633,Speicher‖Cofield,R5
1638,Jones‖Parker,R5
1641,Adame,R5
1659,Griffin,R5
1661,Pinto,R5
1662,Vanstee,R5
1668,Sigler,R5
1672,Michael,R5
1675,Barrow,R5
1676,Thompson,R5
1681,Shuford,R5
1683,Morse,R5
1709,Smith‖Patterson,R5
1719,Dunkel,R5
1724,Oliver‖Black,R5
1732,Valencia‖Putnam,R5
1734,Cook,R5
1736,Carrell,R5
1748,Travis,R5
1752,Wilburn,R5
1759,Mccorry,R5
1766,Parrales,R5
1772,Robertson,R5
1773,Brockman,R5
1782,Brown,R5
1785,Mccain,R5
1786,Whatley,R5
1790,Conley‖Ryan,R5
1792,Wood,R5
1810,Rahim‖Bookhardt,R5
1811,Gayle,R5
1822,Jones,R5
1830,Estrella,R5
1857,Shumaker,R5
1864,Lyman,R5
1865,Messenger,R5
1867,Rosiles,R5
1869,Helland,R5
1875,Gibbs,R5
1893,Daugherty,R5
1911,White‖Burton,R5
1923,Walters,R5
1932,Lauritzen,R5
1940,Roberson,R5
1942,Aleo,R5
1943,Reeves,R5
1946,Sturtevant,R5
1957,Keeler,R5
1967,Skees,R5
1968,Mason‖Byrne,R5
1976,Curtin,R5
1977,Johns‖Smith,R5
1986,Beasley,R5
1987,Varner,R5
1989,Johnson,R5
1991,Frank,R5
1996,Robinson,R5
2001,Perez‖Gandee,R5
2005,Munnerlyn,R5
2009,Anwar,R5
2013,Barrett,R5
2047,Knowles,R5
2063,Davis,R5
2064,Dates,R5
2084,Jansen‖Doughty,R5
2090,Pugh,R5
2093,Kimbrell‖Maynard,R5
2098,Frey‖Carter,R5
2111,Noyes‖Passe,R5
2125,Kemppainen,R5
2126,Harrell,R5
2128,Coyle‖Hopper,R5
2130,Barron,R5
2134,Hall,R5
2142,Wark,R5
2149,Mcguire‖Krieg,R5
2153,Wright,R5
2154,Winchell,R5
2166,Mcneal,R5
2168,Moore,R5
2185,Manteca‖Brister,R5
2191,Lanosga,R5
2194,Haggerty,R5
2198,Reach,R5
2222,Ross,R5
2224,Salvador,R5
2228,Twomey‖Whatoname,R5
2235,Casillas,R5
2237,Fitzgerald‖Luce,R5
2240,Brown‖Kellam,R5
2248,Whetstone,R5
2266,Ruiz,R5
2267,Bankhead,R5
2272,Blount,R5
2282,Diaz,R5
2287,Labranche,R5
2295,Bailey,R5
2297,Laflore‖Brown,R5
2302,Ashburn,R5
2311,Hodges,R5
2312,Osborne‖Allen,R5
2328,Mclaughlin,R5
2330,Nadeau,R5
2340,Moore,R5
2350,Todd,R5
2355,Carter,R5
2384,Harris,R5
2390,Kinney,R5
2392,Pressley,R5
