table,sendTo,payload
R,3,1799‖Timothy
R,3,1803‖Joshua
R,3,1803‖Cynthia
R,3,1809‖Marie
R,3,1826‖Lauren
R,3,1828‖Norman
R,3,1833‖Jack
R,3,1836‖Pamela
R,3,1836‖William
R,3,1837‖Gregory
R,3,1841‖Edward
R,3,1842‖Hollie
R,3,1842‖Kathleen
R,3,1842‖George
R,3,1843‖Shari
R,3,1844‖Janis
R,3,1845‖Irma
R,3,1845‖Patti
R,3,1846‖Anna
R,3,1848‖Christopher
R,3,1854‖James
R,3,1855‖Wilhelmina
R,3,1859‖Robert
R,3,1863‖Henrietta
R,3,1866‖Jessica
R,3,1871‖Candice
R,3,1871‖Nina
R,3,1873‖Leona
R,3,1874‖Anne
R,3,1875‖Althea
R,3,1877‖Arthur
R,3,1878‖Chris
R,3,1881‖Pearl
R,3,1882‖Michael
R,3,1884‖Peter
R,3,1885‖Anne
R,3,1888‖Christopher
R,3,1888‖Marilyn
R,3,1889‖Joseph
R,3,1890‖Lorraine
R,3,1891‖Barbara
R,3,1893‖John
R,3,1894‖Stephen
R,3,1894‖Kerri
R,3,1895‖Michael
R,3,1898‖Justin
R,3,1899‖Felipe
R,3,1900‖Mario
R,3,1904‖Raymond
R,3,1904‖Robert
R,3,1910‖Katherine
R,3,1910‖Hugh
R,3,1912‖Albert
R,3,1916‖Willie
R,3,1924‖Laura
R,3,1928‖David
R,3,1930‖Edward
R,3,1932‖Eugene
R,3,1937‖Martha
R,3,1945‖Paul
R,3,1945‖Flora
R,3,1950‖John
R,3,1951‖Bruce
R,3,1954‖Edwin
R,3,1957‖Timothy
R,3,1964‖Rose
R,3,1965‖Ted
R,3,1970‖Linda
R,3,1975‖Kathy
R,3,1977‖John
R,3,1978‖Diana
R,3,1978‖Cecile
R,3,1979‖Wanda
R,3,1981‖Krista
R,3,1981‖Simona
R,3,1985‖Roberto
R,3,1985‖Sarah
R,3,1986‖Kyle
R,3,1986‖Kenneth
R,3,1988‖Susan
R,3,1989‖Nicole
R,3,1989‖William
R,3,1991‖Gene
R,3,1994‖Judith
R,3,1997‖Harlan
S,3,1500‖Mccormick
S,3,1501‖Turrie
S,3,1503‖Lane
S,3,1505‖Finn
S,3,1505‖Stanley
S,3,1509‖Ashley
S,3,1521‖Porat
S,3,1523‖Barry
S,3,1531‖Oliphant
S,3,1531‖Cato
S,3,1535‖Hersha
S,3,1536‖Thompson
S,3,1537‖Davis
S,3,1537‖Roberts
S,3,1538‖Dyas
S,3,1540‖Wilkinson
S,3,1547‖Meyerott
S,3,1547‖Firestine
S,3,1548‖Cruz
S,3,1549‖Gibson
S,3,1550‖Hoage
S,3,1551‖Clarke
S,3,1552‖Reed
S,3,1554‖Wallace
S,3,1555‖Preston
S,3,1557‖Springer
S,3,1558‖Klug
S,3,1559‖Sawyers
S,3,1562‖Pinkert
S,3,1565‖Johnson
S,3,1568‖Mason
S,3,1569‖Osofsky
S,3,1571‖Sabatini
S,3,1574‖Hoskins
S,3,1575‖Cassette
S,3,1576‖Anderson
S,3,1584‖Harris
S,3,1586‖Matthey
S,3,1599‖Robinson
S,3,1602‖Raynor
S,3,1605‖Nolasco
S,3,1607‖Johnson
S,3,1610‖Lemmo
S,3,1613‖Sneed
S,3,1613‖Rayburn
S,3,1616‖Ochoa
S,3,1620‖Atkins
S,3,1623‖Riggins
S,3,1624‖Butler
S,3,1624‖Mortensen
S,3,1625‖Lollis
S,3,1625‖Baxter
S,3,1631‖Owens
S,3,1636‖Osei
S,3,1637‖Penttila
S,3,1638‖Chagnon
S,3,1638‖Graham
S,3,1639‖Dykes
S,3,1645‖Rogers
S,3,1646‖Cook
S,3,1650‖Keller
S,3,1650‖Walters
S,3,1652‖Rusko
S,3,1653‖Dan
S,3,1660‖Reyes
S,3,1664‖Chadwick
S,3,1674‖Jone
S,3,1676‖Scott
S,3,1677‖Whatley
S,3,1679‖Jones
S,3,1680‖Flores
S,3,1682‖Dowdy
S,3,1685‖Cupit
S,3,1688‖Aguirre
S,3,1690‖Williams
S,3,1691‖Arce
S,3,1694‖Mckenney
S,3,1696‖Demello
S,3,1697‖Purinton
S,3,1706‖Getz
S,3,1706‖Begum
S,3,1712‖Ellis
S,3,1721‖Crawford
S,3,1721‖Mcdonald
S,3,1722‖Harris
S,3,1722‖Williams
S,3,1729‖Santoro
S,3,1733‖Waterfall
S,3,1737‖Los
S,3,1738‖Spooner
S,3,1739‖Hurst
S,3,1745‖Rodriguez
S,3,1751‖Wright
S,3,1754‖Natonabah
S,3,1757‖Barriere
S,3,1758‖Lewis
S,3,1759‖Cramer
S,3,1761‖Hayes
S,3,1761‖Roddy
S,3,1764‖Vogt
S,3,1765‖Harper
S,3,1766‖Marr
S,3,1769‖Meeks
S,3,1774‖Dodson
S,3,1776‖Glickman
S,3,1777‖Rawlings
S,3,1777‖Hopkins
S,3,1782‖Bacon
S,3,1784‖King
S,3,1787‖Jageman
S,3,1787‖Amato
S,3,1787‖Cartright
S,3,1791‖Watson
S,3,1792‖Wells
S,3,1794‖Stephens
S,3,1803‖Murphy
S,3,1803‖Beauford
S,3,1804‖Skrine
S,3,1804‖Prucha
S,3,1807‖Ringel
S,3,1808‖Chinn
S,3,1808‖Mendoza
S,3,1809‖Davis
S,3,1810‖Ngo
S,3,1814‖Ozga
S,3,1816‖Brown
S,3,1817‖Malachi
S,3,1818‖Hill
S,3,1819‖Mclucas
S,3,1819‖Dennis
S,3,1821‖Dodd
S,3,1824‖Chiang
S,3,1825‖Carrara
S,3,1825‖Mason
S,3,1831‖Biro
S,3,1831‖Lucchesi
S,3,1833‖Christian
S,3,1838‖Baird
S,3,1841‖Kinder
S,3,1848‖Harms
S,3,1852‖Henderson
S,3,1854‖Carter
S,3,1855‖Fisch
S,3,1855‖Sebastian
S,3,1855‖Chesley
S,3,1857‖Messer
S,3,1860‖Jones
S,3,1862‖Davis
S,3,1863‖Thompson
S,3,1864‖Londo
S,3,1865‖Edwards
S,3,1868‖Hickmon
S,3,1869‖Laite
S,3,1870‖Terhune
S,3,1877‖Navarro
S,3,1877‖Ellis
S,3,1880‖Sanchez
S,3,1882‖Brewer
S,3,1883‖Ledford
S,3,1886‖Brunson
S,3,1886‖Church
S,3,1889‖Warren
S,3,1889‖Hawkins
S,3,1890‖Cavett
S,3,1891‖Samuel
S,3,1891‖Parks
S,3,1892‖Syphers
S,3,1893‖Coleman
S,3,1895‖Smith
S,3,1897‖Mortell
S,3,1901‖Hager
S,3,1902‖Zenz
S,3,1904‖Lizardi
S,3,1919‖Mcrae
S,3,1919‖Schulz
S,3,1922‖Bauer
S,3,1923‖Campbell
S,3,1926‖Monson
S,3,1928‖Gerhart
S,3,1929‖Wood
S,3,1930‖Harwood
S,3,1930‖Hicks
S,3,1931‖Green
S,3,1931‖Thomas
S,3,1932‖Falconio
S,3,1936‖Witek
S,3,1937‖Chaney
S,3,1945‖Siegel
S,3,1948‖Goodwin
S,3,1952‖Bowman
S,3,1952‖Diercks
S,3,1954‖Petit
S,3,1961‖Guido
S,3,1961‖Jennings
S,3,1965‖Valdes
S,3,1966‖Gentile
S,3,1971‖Brothers
S,3,1971‖Reyes
S,3,1974‖Valenzuela
S,3,1978‖Delorenzo
S,3,1979‖Kato
S,3,1986‖Diaz
S,3,1986‖Catledge
S,3,1987‖Turner
S,3,1988‖Nelson
S,3,1989‖Wulff
R,3,1501‖Shaun
R,3,1501‖Carol
R,3,1507‖Christopher
R,3,1510‖Elbert
R,3,1512‖George
R,3,1513‖Gary
R,3,1515‖Scott
R,3,1515‖Thomas
R,3,1517‖Nancy
R,3,1517‖Mary
R,3,1517‖Pat
R,3,1520‖Tommy
R,3,1525‖Frederick
R,3,1527‖Eva
R,3,1528‖Jonathan
R,3,1529‖Jason
R,3,1530‖John
R,3,1531‖Gwendolyn
R,3,1533‖June
R,3,1535‖Dorothy
R,3,1536‖Gaynell
R,3,1536‖Carter
R,3,1542‖Angela
R,3,1547‖Jesus
R,3,1547‖Alex
R,3,1550‖Regina
R,3,1551‖Lacey
R,3,1551‖Dulce
R,3,1558‖Mark
R,3,1561‖Leonard
R,3,1568‖Joseph
R,3,1568‖Judith
R,3,1573‖John
R,3,1574‖Thomas
R,3,1574‖Thaddeus
R,3,1575‖Matthew
R,3,1578‖Christopher
R,3,1581‖Joyce
R,3,1584‖Denise
R,3,1584‖Louise
R,3,1585‖Peggy
R,3,1587‖Nina
R,3,1589‖Steven
R,3,1590‖Michael
R,3,1590‖Joyce
R,3,1591‖Harold
R,3,1592‖Joseph
R,3,1593‖Jean
R,3,1595‖Patricia
R,3,1602‖Tommy
R,3,1605‖Robert
R,3,1615‖David
R,3,1615‖Kristen
R,3,1616‖Darcy
R,3,1618‖Douglas
R,3,1620‖Matthew
R,3,1622‖Steven
R,3,1624‖Julie
R,3,1629‖Jeffrey
R,3,1631‖Martha
R,3,1633‖Carol
R,3,1637‖Paul
R,3,1638‖Tonya
R,3,1640‖Jacob
R,3,1647‖Araceli
R,3,1648‖Stephen
R,3,1649‖Donna
R,3,1650‖Ricardo
R,3,1653‖Darrell
R,3,1655‖Carolyn
R,3,1659‖Brian
R,3,1660‖Nancy
R,3,1661‖Daniel
R,3,1663‖Theresia
R,3,1664‖Scott
R,3,1668‖Judith
R,3,1674‖Diane
R,3,1677‖Harry
R,3,1678‖Wayne
R,3,1688‖Daniel
R,3,1690‖Jonathan
R,3,1696‖Ryan
R,3,1699‖Elnora
R,3,1704‖Jay
R,3,1706‖Jane
R,3,1708‖Maria
R,3,1710‖Molly
R,3,1711‖Alexis
R,3,1713‖Hung
R,3,1718‖Rene
R,3,1721‖Susan
R,3,1723‖Billy
R,3,1728‖Thomas
R,3,1732‖Susan
R,3,1735‖Karl
R,3,1739‖Robert
R,3,1741‖Joyce
R,3,1741‖Eduardo
R,3,1743‖Patricia
R,3,1747‖Branda
R,3,1758‖Jamie
R,3,1760‖Tommy
R,3,1771‖Manual
R,3,1771‖Teresa
R,3,1772‖Melissa
R,3,1773‖Helen
R,3,1776‖Ben
R,3,1778‖Rose
R,3,1778‖Melanie
R,3,1779‖Gonzalo
R,3,1779‖Dennis
R,3,1780‖Oma
R,3,1783‖Elva
R,3,1788‖Dorothy
R,3,1789‖Bridget
R,3,1794‖Kenneth
R,3,1795‖Ada
R,3,1801‖Dolores
R,3,1805‖Ashley
R,3,1806‖Erin
R,3,1808‖Justin
R,3,1809‖Ashlyn
R,3,1811‖Joshua
R,3,1812‖Derrick
R,3,1812‖Richard
R,3,1813‖Joan
R,3,1814‖Violet
R,3,1815‖Nathaniel
R,3,1819‖Ryan
R,3,1819‖Kathryn
R,3,1821‖Marc
R,3,1821‖Emma
R,3,1821‖Lillian
R,3,1822‖Jeffrey
R,3,1825‖Frank
R,3,1828‖Jill
R,3,1831‖Petra
R,3,1833‖John
R,3,1835‖Thomas
R,3,1836‖Barbara
R,3,1840‖Mary
R,3,1847‖Gary
R,3,1849‖Danny
R,3,1851‖Esther
R,3,1852‖John
R,3,1856‖Fermina
R,3,1857‖Gabriel
R,3,1860‖Jarrod
R,3,1860‖Robert
R,3,1864‖Tiffany
R,3,1867‖Crystal
R,3,1868‖Melissa
R,3,1868‖Marcus
R,3,1869‖Megan
R,3,1872‖Brad
R,3,1872‖Cindy
R,3,1877‖James
R,3,1880‖Rachel
R,3,1883‖Rosie
R,3,1886‖Jo
R,3,1889‖Steven
R,3,1892‖Glenn
R,3,1894‖Lionel
R,3,1898‖Stuart
R,3,1898‖Charles
R,3,1898‖Janie
R,3,1903‖Ramona
R,3,1911‖Rosa
R,3,1912‖Roy
R,3,1917‖Muriel
R,3,1919‖Janelle
R,3,1919‖Susan
R,3,1920‖David
R,3,1922‖Paul
R,3,1923‖Peggy
R,3,1925‖Frances
R,3,1926‖Rosa
R,3,1928‖David
R,3,1930‖Laura
R,3,1935‖Kathleen
R,3,1940‖Clayton
R,3,1941‖George
R,3,1941‖Tonya
R,3,1946‖Herbert
R,3,1949‖Martin
R,3,1955‖Alton
R,3,1956‖Rosie
R,3,1967‖William
R,3,1967‖John
R,3,1968‖Mary
R,3,1969‖Sybil
R,3,1971‖Kourtney
R,3,1973‖William
R,3,1974‖Christine
R,3,1979‖Dominic
R,3,1980‖David
R,3,1981‖James
R,3,1984‖Manuela
R,3,1988‖Joseph
R,3,1988‖Leonard
R,3,1996‖Carol
R,3,1997‖Michael
R,3,1997‖Mary
S,3,1501‖Morgan
S,3,1502‖Smith
S,3,1511‖Roach
S,3,1513‖Erdmann
S,3,1515‖Williams
S,3,1519‖Goodson
S,3,1520‖Bash
S,3,1522‖Fraley
S,3,1524‖Niess
S,3,1524‖Kilmer
S,3,1533‖Bergmark
S,3,1533‖Muffley
S,3,1535‖Urick
S,3,1542‖Rodriquez
S,3,1545‖Perez
S,3,1551‖Cross
S,3,1551‖Quinn
S,3,1555‖Lineberger
S,3,1557‖Iribarren
S,3,1561‖Mcginnis
S,3,1566‖Mattern
S,3,1570‖Maye
S,3,1571‖Sprecher
S,3,1577‖Dagley
S,3,1580‖Nordman
S,3,1581‖Elias
S,3,1590‖Pichler
S,3,1592‖Brown
S,3,1593‖Jones
S,3,1593‖Cromwell
S,3,1593‖Linton
S,3,1594‖Smith
S,3,1594‖Easter
S,3,1595‖Cracchiolo
S,3,1595‖Farrell
S,3,1596‖Benefield
S,3,1596‖Scrudato
S,3,1600‖Stover
S,3,1602‖Allen
S,3,1606‖Montgomery
S,3,1611‖Esqueda
S,3,1614‖Mcdowell
S,3,1617‖Roberts
S,3,1618‖Sanchez
S,3,1620‖Jackson
S,3,1621‖Yong
S,3,1622‖Baker
S,3,1623‖Mcgee
S,3,1624‖Estrada
S,3,1628‖Steller
S,3,1629‖Miller
S,3,1631‖Yeargin
S,3,1633‖Ulatowski
S,3,1636‖Aadland
S,3,1636‖Manns
S,3,1640‖Bowey
S,3,1641‖Cowan
S,3,1642‖Novak
S,3,1643‖Case
S,3,1645‖Mcminn
S,3,1647‖Savoie
S,3,1650‖Johnson
S,3,1651‖Nev
S,3,1651‖Russell
S,3,1654‖Avery
S,3,1656‖Thon
S,3,1660‖Lopez
S,3,1663‖Rakowski
S,3,1663‖Townsend
S,3,1669‖Hansen
S,3,1682‖Fritz
S,3,1683‖Carroll
S,3,1684‖Murray
S,3,1686‖Lark
S,3,1686‖Knapchuck
S,3,1687‖French
S,3,1687‖Salano
S,3,1687‖Denger
S,3,1689‖Riblett
S,3,1697‖Nowak
S,3,1697‖Salazar
S,3,1698‖Walter
S,3,1699‖Johnston
S,3,1700‖Toan
S,3,1708‖Brown
S,3,1710‖Giannetti
S,3,1713‖Kaylor
S,3,1716‖Quezad
S,3,1717‖Fuentes
S,3,1717‖Horton
S,3,1720‖Lin
S,3,1725‖Konecny
S,3,1726‖Siegel
S,3,1728‖Mclaughlin
S,3,1728‖Howell
S,3,1729‖Litton
S,3,1731‖Melendez
S,3,1732‖Middlebrook
S,3,1737‖Schneider
S,3,1741‖Meadows
S,3,1741‖Jones
S,3,1746‖Morales
S,3,1747‖Madson
S,3,1748‖Cooper
S,3,1750‖Abbe
S,3,1753‖Fortunato
S,3,1754‖Debarge
S,3,1755‖Campbell
S,3,1758‖Swavely
S,3,1758‖Murphy
S,3,1760‖Vrabel
S,3,1760‖Morrow
S,3,1761‖Smith
S,3,1763‖Ballew
S,3,1764‖Watkins
S,3,1767‖Purdom
S,3,1774‖Anderson
S,3,1775‖Tagliarini
S,3,1775‖Smith
S,3,1778‖Link
S,3,1780‖Hare
S,3,1781‖Fowler
S,3,1783‖Stremming
S,3,1784‖Diaz
S,3,1785‖Sevier
S,3,1786‖Cook
S,3,1792‖Cavanagh
S,3,1794‖Rodrequez
S,3,1794‖Crum
S,3,1797‖Douglas
S,3,1801‖Kitchens
S,3,1801‖Eplin
S,3,1802‖Whatley
S,3,1804‖Barrios
S,3,1808‖Lundberg
S,3,1809‖Odoms
S,3,1809‖Zavala
S,3,1814‖Hickey
S,3,1815‖Weaver
S,3,1819‖King
S,3,1821‖Quinn
S,3,1821‖Scerra
S,3,1822‖Morris
S,3,1826‖Cruz
S,3,1831‖Thompson
S,3,1835‖Kaplan
S,3,1839‖Culbreath
S,3,1839‖Douthit
S,3,1842‖Tidwell
S,3,1846‖Nine
S,3,1846‖Riffe
S,3,1853‖Wolff
S,3,1853‖Agrela
S,3,1856‖Hawkins
S,3,1859‖Harty
S,3,1859‖Edmunds
S,3,1861‖Burns
S,3,1869‖Rice
S,3,1874‖Blake
S,3,1876‖Ryan
S,3,1878‖Wong
S,3,1878‖Long
S,3,1885‖Cross
S,3,1888‖Soto
S,3,1892‖Lewis
S,3,1894‖Paras
S,3,1898‖Barroso
S,3,1898‖Leclair
S,3,1903‖Hugo
S,3,1910‖Whelton
S,3,1912‖Buchauer
S,3,1914‖Aguilar
S,3,1916‖Daniel
S,3,1919‖Toth
S,3,1929‖Ford
S,3,1932‖Parham
S,3,1933‖Gray
S,3,1937‖Wilson
S,3,1940‖Aguirre
S,3,1940‖Mcadams
S,3,1941‖Wangberg
S,3,1941‖Brennan
S,3,1946‖Blain
S,3,1946‖Freeman
S,3,1946‖Faulkner
S,3,1947‖Warren
S,3,1948‖Guice
S,3,1949‖Brown
S,3,1955‖Robinson
S,3,1956‖Barton
S,3,1957‖Capps
S,3,1960‖Hapke
S,3,1961‖Reed
S,3,1962‖Rocha
S,3,1962‖Shook
S,3,1963‖Warner
S,3,1964‖Valencia
S,3,1965‖Sawyer
S,3,1967‖Pless
S,3,1968‖Barnes
S,3,1971‖Davis
S,3,1976‖Kamiya
S,3,1981‖Mora
S,3,1984‖Morrow
S,3,1984‖Coates
S,3,1992‖Jackson
S,3,1996‖Heenan
S,3,1997‖Ostrowski
R,3,1501‖Jean
R,3,1502‖John
R,3,1503‖Fredrick
R,3,1508‖Nicole
R,3,1512‖Lindy
R,3,1515‖William
R,3,1518‖Eric
R,3,1523‖George
R,3,1523‖Vera
R,3,1524‖Walter
R,3,1524‖Lawrence
R,3,1525‖Mildred
R,3,1526‖Joshua
R,3,1528‖Gregory
R,3,1529‖Mercedes
R,3,1533‖Catherine
R,3,1534‖Susan
R,3,1537‖Shanna
R,3,1538‖Mary
R,3,1542‖Sonya
R,3,1543‖Ernie
R,3,1543‖James
R,3,1551‖Robert
R,3,1552‖Marg
R,3,1555‖Jay
R,3,1556‖Delbert
R,3,1557‖Karen
R,3,1558‖Paul
R,3,1561‖David
R,3,1562‖Barbara
R,3,1566‖James
R,3,1567‖Grace
R,3,1567‖Maria
R,3,1572‖Ryan
R,3,1575‖Steve
R,3,1575‖Patti
R,3,1577‖Christine
R,3,1578‖Janice
R,3,1578‖Mark
R,3,1578‖Eric
R,3,1580‖David
R,3,1581‖Juliette
R,3,1586‖Freda
R,3,1593‖Teresa
R,3,1597‖James
R,3,1600‖Christina
R,3,1602‖Margo
R,3,1607‖Edward
R,3,1614‖Lauren
R,3,1621‖George
R,3,1623‖Ross
R,3,1624‖Gregory
R,3,1631‖Linda
R,3,1636‖Reginald
R,3,1636‖Jeffrey
R,3,1640‖David
R,3,1641‖Dwight
R,3,1643‖Michael
R,3,1646‖Helen
R,3,1647‖Martha
R,3,1648‖Kevin
R,3,1648‖Robert
R,3,1649‖Lacy
R,3,1650‖Carolyn
R,3,1651‖Roxana
R,3,1654‖Joshua
R,3,1655‖Felicia
R,3,1656‖Janice
R,3,1656‖Robin
R,3,1657‖Harry
R,3,1660‖Joyce
R,3,1666‖Shu
R,3,1671‖Lisa
R,3,1675‖Michael
R,3,1676‖John
R,3,1680‖George
R,3,1680‖John
R,3,1680‖Bruce
R,3,1685‖Frederick
R,3,1686‖Violet
R,3,1687‖Julia
R,3,1689‖Marcus
R,3,1691‖Al
R,3,1692‖Taylor
R,3,1697‖Trevor
R,3,1707‖Tammy
R,3,1713‖Kum
R,3,1716‖Rodney
R,3,1725‖Mary
R,3,1729‖William
R,3,1730‖Mattie
R,3,1737‖Donna
R,3,1737‖Stephen
R,3,1738‖April
R,3,1744‖Kristian
R,3,1745‖Rose
R,3,1747‖Mary
R,3,1749‖Kathy
R,3,1750‖Donald
R,3,1751‖Glen
R,3,1760‖Mario
R,3,1761‖Christopher
R,3,1761‖Pearl
R,3,1764‖August
R,3,1766‖Earl
R,3,1767‖Billie
R,3,1768‖Benny
R,3,1770‖Jennifer
R,3,1780‖Walter
R,3,1781‖Josephine
R,3,1787‖Marion
R,3,1788‖Carolyn
R,3,1790‖Eric
R,3,1793‖Joan
R,3,1794‖Rodney
R,3,1798‖Daniel
R,3,1800‖Jason
R,3,1804‖Joseph
R,3,1808‖Paul
R,3,1810‖Remona
R,3,1811‖Henry
R,3,1812‖Sarah
R,3,1816‖Anita
R,3,1816‖Lisa
R,3,1818‖Stefan
R,3,1822‖Gladys
R,3,1827‖Dorothy
R,3,1829‖Victoria
R,3,1834‖Clair
R,3,1835‖Chris
R,3,1835‖Kimberly
R,3,1836‖Donald
R,3,1837‖Shelly
R,3,1839‖Sarah
R,3,1846‖Iris
R,3,1850‖Meghan
R,3,1852‖Lillian
R,3,1852‖Catherine
R,3,1853‖Samuel
R,3,1853‖Dean
R,3,1854‖Brett
R,3,1855‖Adam
R,3,1856‖Mary
R,3,1857‖Jillian
R,3,1862‖Dewey
R,3,1864‖Joel
R,3,1864‖Mark
R,3,1866‖Judy
R,3,1867‖Robert
R,3,1869‖Christian
R,3,1871‖Natalie
R,3,1875‖Betty
R,3,1878‖Kenneth
R,3,1879‖Jennifer
R,3,1880‖William
R,3,1880‖Maria
R,3,1881‖Maurice
R,3,1884‖Margaret
R,3,1888‖Anthony
R,3,1889‖Dawn
R,3,1890‖Luke
R,3,1893‖Nilsa
R,3,1896‖Jennifer
R,3,1901‖Sidney
R,3,1905‖Ali
R,3,1908‖Patricia
R,3,1909‖Wilma
R,3,1913‖Ann
R,3,1914‖Susan
R,3,1915‖Maurice
R,3,1915‖Santos
R,3,1917‖Charles
R,3,1919‖Yvonne
R,3,1924‖Mary
R,3,1927‖Frank
R,3,1931‖Edwin
R,3,1932‖Adele
R,3,1933‖Ellen
R,3,1934‖Julia
R,3,1936‖Joseph
R,3,1937‖Noel
R,3,1937‖Ashlie
R,3,1939‖Grace
R,3,1941‖Sherrie
R,3,1943‖Daniel
R,3,1945‖Irma
R,3,1946‖Bruce
R,3,1947‖Bonnie
R,3,1948‖Hector
R,3,1948‖Norma
R,3,1948‖Harry
R,3,1949‖Edward
R,3,1951‖Roberta
R,3,1952‖Jacqueline
R,3,1952‖Maria
R,3,1953‖Harvey
R,3,1954‖Emma
R,3,1958‖Mona
R,3,1960‖Cynthia
R,3,1961‖Shirley
R,3,1961‖James
R,3,1961‖Davis
R,3,1968‖Donna
R,3,1971‖Samantha
R,3,1972‖Lisa
R,3,1973‖Beth
R,3,1973‖Matthew
R,3,1976‖Lillian
R,3,1978‖Evangeline
R,3,1978‖Courtney
R,3,1982‖Julius
R,3,1982‖Karen
R,3,1984‖Alexander
R,3,1988‖Guadalupe
R,3,1991‖David
R,3,1997‖Ruth
R,3,1998‖David
S,3,1501‖Wilson
S,3,1505‖Givens
S,3,1505‖Murray
S,3,1511‖Kelly
S,3,1515‖Hamilton
S,3,1515‖Christopherso
S,3,1522‖Johnson
S,3,1522‖Sisk
S,3,1527‖Peterson
S,3,1528‖Andrews
S,3,1533‖Short
S,3,1535‖Landis
S,3,1536‖Voyles
S,3,1536‖Benton
S,3,1543‖Souders
S,3,1545‖Martinez
S,3,1547‖Davis
S,3,1550‖Allen
S,3,1553‖Harper
S,3,1556‖Gibson
S,3,1558‖Lopez
S,3,1564‖Moss
S,3,1566‖Curry
S,3,1570‖Sanders
S,3,1573‖Tamayo
S,3,1574‖Maxwell
S,3,1574‖Marshall
S,3,1581‖Beauchamp
S,3,1581‖Darnstaedt
S,3,1584‖Russell
S,3,1587‖Longoria
S,3,1588‖Mccarty
S,3,1589‖Espinoza
S,3,1591‖Washington
S,3,1591‖Piro
S,3,1595‖Seals
S,3,1596‖Williams
S,3,1597‖Whitman
S,3,1600‖Williams
S,3,1602‖Hatch
S,3,1605‖Banks
S,3,1608‖Gardner
S,3,1613‖Burchill
S,3,1615‖Baird
S,3,1616‖Rivera
S,3,1621‖Bell
S,3,1628‖Braun
S,3,1630‖Lizarraga
S,3,1630‖Wood
S,3,1632‖Lee
S,3,1633‖Speicher
S,3,1633‖Cofield
