ID,count,nodeID
512,1,S1
513,1,S1
521,1,S1
523,1,S1
525,1,S1
529,2,S1
534,1,S1
537,1,S1
543,1,S1
546,1,S1
547,1,S1
548,1,S1
551,1,S1
555,2,S1
556,1,S1
558,1,S1
559,1,S1
566,1,S1
570,1,S1
571,1,S1
573,1,S1
576,3,S1
578,1,S1
586,3,S1
587,1,S1
589,1,S1
590,3,S1
596,1,S1
600,2,S1
601,1,S1
602,1,S1
607,1,S1
608,1,S1
610,1,S1
612,3,S1
614,1,S1
623,1,S1
625,1,S1
634,2,S1
635,1,S1
636,3,S1
637,1,S1
644,1,S1
647,1,S1
648,1,S1
657,1,S1
663,1,S1
667,3,S1
669,1,S1
675,1,S1
677,1,S1
686,1,S1
693,1,S1
696,2,S1
697,1,S1
698,1,S1
699,1,S1
706,1,S1
707,1,S1
709,1,S1
711,1,S1
713,1,S1
714,1,S1
717,1,S1
718,2,S1
721,1,S1
725,1,S1
726,1,S1
728,1,S1
731,1,S1
733,1,S1
738,1,S1
740,1,S1
743,2,S1
744,2,S1
746,2,S1
751,1,S1
752,1,S1
756,2,S1
760,1,S1
766,1,S1
767,1,S1
771,1,S1
772,1,S1
773,1,S1
774,1,S1
776,1,S1
778,1,S1
781,1,S1
785,1,S1
790,1,S1
791,1,S1
792,1,S1
799,1,S1
805,1,S1
807,1,S1
813,1,S1
815,2,S1
816,1,S1
817,1,S1
818,1,S1
819,1,S1
823,1,S1
826,1,S1
831,1,S1
836,1,S1
839,1,S1
840,1,S1
844,1,S1
849,1,S1
852,1,S1
857,1,S1
859,1,S1
860,2,S1
861,1,S1
863,2,S1
864,1,S1
868,1,S1
870,2,S1
873,1,S1
878,1,S1
880,1,S1
884,1,S1
893,2,S1
900,1,S1
903,1,S1
905,1,S1
909,1,S1
911,1,S1
914,1,S1
915,1,S1
916,1,S1
917,2,S1
920,1,S1
922,1,S1
924,1,S1
925,1,S1
931,1,S1
932,1,S1
935,1,S1
939,1,S1
944,2,S1
945,1,S1
946,1,S1
950,1,S1
952,1,S1
953,2,S1
956,1,S1
964,1,S1
965,1,S1
969,1,S1
977,1,S1
978,1,S1
980,1,S1
984,1,S1
986,1,S1
990,1,S1
991,1,S1
994,1,S1
997,1,S1
501,1,R0
503,1,R0
504,1,R0
511,1,R0
523,1,R0
524,1,R0
531,1,R0
537,1,R0
540,1,R0
544,1,R0
553,1,R0
560,1,R0
562,1,R0
566,2,R0
570,1,R0
573,1,R0
574,2,R0
576,1,R0
578,1,R0
580,1,R0
585,1,R0
586,1,R0
592,1,R0
593,2,R0
595,1,R0
597,1,R0
599,1,R0
603,1,R0
608,1,R0
624,1,R0
625,2,R0
629,1,R0
632,1,R0
636,1,R0
637,2,R0
644,2,R0
646,1,R0
647,1,R0
648,1,R0
650,1,R0
652,1,R0
655,1,R0
662,1,R0
663,1,R0
675,1,R0
681,1,R0
686,2,R0
687,1,R0
688,1,R0
691,1,R0
697,3,R0
705,1,R0
709,2,R0
718,1,R0
721,1,R0
723,1,R0
726,2,R0
727,1,R0
728,1,R0
730,1,R0
735,1,R0
736,1,R0
737,1,R0
741,1,R0
743,1,R0
749,1,R0
751,1,R0
752,1,R0
761,1,R0
762,2,R0
766,1,R0
767,1,R0
770,1,R0
776,1,R0
783,1,R0
788,1,R0
789,1,R0
793,1,R0
794,1,R0
798,1,R0
804,1,R0
805,1,R0
812,2,R0
813,1,R0
814,1,R0
815,1,R0
821,1,R0
831,1,R0
833,1,R0
834,1,R0
836,1,R0
837,1,R0
841,1,R0
861,1,R0
862,1,R0
865,1,R0
867,1,R0
870,1,R0
871,3,R0
876,1,R0
877,1,R0
878,1,R0
879,1,R0
881,1,R0
883,1,R0
886,1,R0
889,1,R0
897,1,R0
898,2,R0
901,1,R0
904,1,R0
905,1,R0
906,1,R0
909,1,R0
910,1,R0
911,3,R0
914,1,R0
915,1,R0
916,1,R0
917,1,R0
920,3,R0
924,1,R0
925,2,R0
926,1,R0
928,1,R0
931,2,R0
934,1,R0
935,2,R0
936,1,R0
938,2,R0
940,1,R0
944,2,R0
949,1,R0
950,2,R0
953,1,R0
955,1,R0
958,2,R0
972,1,R0
973,1,R0
976,1,R0
980,1,R0
983,1,R0
984,1,R0
986,1,R0
997,1,R0
502,1,S0
508,1,S0
510,1,S0
514,1,S0
520,1,S0
521,1,S0
523,1,S0
524,2,S0
527,1,S0
529,1,S0
531,1,S0
532,2,S0
533,1,S0
535,1,S0
541,1,S0
542,1,S0
546,3,S0
549,1,S0
554,1,S0
559,1,S0
562,1,S0
563,1,S0
564,2,S0
566,1,S0
573,1,S0
577,2,S0
580,2,S0
583,1,S0
589,1,S0
591,1,S0
595,1,S0
597,1,S0
604,1,S0
607,1,S0
611,1,S0
613,1,S0
617,2,S0
618,1,S0
619,2,S0
624,1,S0
628,1,S0
629,1,S0
635,1,S0
637,1,S0
638,1,S0
641,1,S0
643,1,S0
644,1,S0
645,1,S0
646,1,S0
648,1,S0
652,1,S0
654,1,S0
656,1,S0
658,1,S0
662,1,S0
665,1,S0
674,2,S0
679,1,S0
681,1,S0
687,1,S0
689,1,S0
691,1,S0
693,1,S0
694,1,S0
697,1,S0
700,1,S0
708,1,S0
714,1,S0
723,1,S0
738,2,S0
739,2,S0
744,1,S0
746,1,S0
747,1,S0
750,1,S0
751,2,S0
754,1,S0
757,2,S0
758,1,S0
764,1,S0
765,1,S0
767,1,S0
769,1,S0
770,1,S0
772,1,S0
775,2,S0
780,2,S0
782,1,S0
783,2,S0
787,1,S0
788,1,S0
789,1,S0
792,1,S0
794,1,S0
795,1,S0
799,1,S0
801,1,S0
802,1,S0
813,1,S0
815,1,S0
818,1,S0
819,2,S0
823,2,S0
824,1,S0
829,1,S0
830,3,S0
833,1,S0
834,1,S0
835,1,S0
836,1,S0
837,1,S0
845,1,S0
846,1,S0
853,1,S0
854,1,S0
858,1,S0
861,1,S0
867,1,S0
869,1,S0
874,1,S0
875,1,S0
878,2,S0
882,1,S0
883,1,S0
884,1,S0
885,1,S0
886,1,S0
890,1,S0
892,1,S0
896,1,S0
897,2,S0
898,2,S0
901,2,S0
905,1,S0
907,1,S0
908,1,S0
910,1,S0
911,1,S0
917,1,S0
918,1,S0
919,1,S0
920,1,S0
922,1,S0
936,1,S0
937,1,S0
938,1,S0
939,1,S0
941,1,S0
943,1,S0
944,1,S0
945,1,S0
949,2,S0
952,1,S0
953,1,S0
958,1,S0
960,1,S0
962,1,S0
964,2,S0
966,1,S0
969,1,S0
970,2,S0
980,2,S0
983,1,S0
989,1,S0
990,1,S0
994,1,S0
996,1,S0
997,1,S0
998,1,S0
500,1,R2
502,1,R2
503,1,R2
504,1,R2
509,1,R2
512,1,R2
514,2,R2
517,1,R2
519,1,R2
522,1,R2
523,1,R2
524,1,R2
527,1,R2
529,2,R2
530,1,R2
531,1,R2
533,1,R2
535,2,R2
536,1,R2
541,2,R2
542,1,R2
548,1,R2
551,1,R2
552,1,R2
553,1,R2
558,1,R2
559,1,R2
564,1,R2
565,1,R2
568,1,R2
569,1,R2
570,1,R2
576,1,R2
583,1,R2
584,1,R2
588,1,R2
590,1,R2
591,1,R2
592,1,R2
593,1,R2
600,1,R2
602,1,R2
604,1,R2
606,1,R2
607,1,R2
608,1,R2
610,1,R2
611,1,R2
612,1,R2
614,1,R2
615,1,R2
616,1,R2
617,1,R2
618,1,R2
619,1,R2
624,2,R2
628,1,R2
638,1,R2
641,1,R2
651,1,R2
654,1,R2
656,1,R2
662,1,R2
665,1,R2
667,1,R2
668,1,R2
671,1,R2
673,1,R2
677,1,R2
685,1,R2
689,1,R2
692,1,R2
693,2,R2
696,1,R2
701,1,R2
705,1,R2
707,1,R2
708,1,R2
711,1,R2
712,1,R2
717,1,R2
725,1,R2
731,1,R2
732,1,R2
733,1,R2
734,1,R2
738,1,R2
741,1,R2
742,1,R2
743,1,R2
746,1,R2
747,2,R2
750,1,R2
752,2,R2
753,1,R2
757,1,R2
758,1,R2
762,1,R2
763,1,R2
764,1,R2
765,1,R2
766,1,R2
767,3,R2
771,2,R2
775,1,R2
778,1,R2
780,1,R2
781,1,R2
789,1,R2
793,1,R2
795,1,R2
800,1,R2
804,1,R2
805,1,R2
806,1,R2
809,1,R2
810,1,R2
811,1,R2
818,1,R2
819,2,R2
820,1,R2
821,1,R2
823,1,R2
825,1,R2
826,1,R2
830,1,R2
837,2,R2
839,1,R2
842,1,R2
848,1,R2
851,1,R2
853,2,R2
854,1,R2
858,1,R2
861,1,R2
862,1,R2
865,1,R2
877,1,R2
886,1,R2
889,1,R2
892,1,R2
893,2,R2
896,1,R2
897,3,R2
898,1,R2
900,1,R2
901,1,R2
904,1,R2
905,1,R2
907,2,R2
908,2,R2
915,2,R2
917,1,R2
919,2,R2
924,1,R2
925,1,R2
929,2,R2
930,1,R2
931,1,R2
933,1,R2
938,1,R2
939,1,R2
946,1,R2
947,1,R2
953,1,R2
956,1,R2
963,1,R2
965,1,R2
966,1,R2
969,1,R2
970,2,R2
972,2,R2
975,1,R2
978,1,R2
981,1,R2
982,1,R2
984,1,R2
987,1,R2
990,2,R2
993,1,R2
995,1,R2
502,1,S2
504,1,S2
507,2,S2
508,2,S2
509,2,S2
514,1,S2
516,1,S2
517,1,S2
519,1,S2
524,1,S2
527,1,S2
531,1,S2
532,1,S2
534,1,S2
535,1,S2
538,1,S2
540,1,S2
542,1,S2
543,1,S2
544,1,S2
547,1,S2
548,1,S2
554,2,S2
557,1,S2
561,3,S2
562,1,S2
565,2,S2
569,1,S2
576,1,S2
578,1,S2
582,1,S2
583,1,S2
584,1,S2
588,1,S2
593,1,S2
596,1,S2
598,1,S2
599,1,S2
602,2,S2
607,2,S2
609,1,S2
610,1,S2
611,2,S2
613,1,S2
614,1,S2
615,1,S2
617,1,S2
621,1,S2
622,1,S2
623,1,S2
625,1,S2
628,1,S2
629,1,S2
640,1,S2
641,1,S2
642,1,S2
643,1,S2
646,1,S2
649,3,S2
650,1,S2
658,1,S2
665,1,S2
666,1,S2
667,1,S2
668,1,S2
669,1,S2
670,2,S2
675,1,S2
676,1,S2
680,1,S2
681,1,S2
682,1,S2
686,1,S2
688,1,S2
693,1,S2
694,1,S2
698,1,S2
699,2,S2
701,2,S2
702,1,S2
704,1,S2
707,1,S2
708,2,S2
709,1,S2
711,1,S2
712,1,S2
722,1,S2
730,1,S2
732,1,S2
733,1,S2
736,1,S2
745,1,S2
748,1,S2
749,1,S2
761,1,S2
762,1,S2
763,2,S2
764,2,S2
766,1,S2
767,1,S2
768,1,S2
769,2,S2
777,1,S2
784,1,S2
789,1,S2
790,1,S2
801,1,S2
803,1,S2
805,1,S2
806,2,S2
807,2,S2
808,2,S2
810,1,S2
812,1,S2
813,1,S2
820,2,S2
821,1,S2
823,1,S2
824,1,S2
835,1,S2
839,1,S2
841,2,S2
843,1,S2
846,1,S2
847,1,S2
848,2,S2
850,2,S2
851,1,S2
862,2,S2
870,1,S2
877,1,S2
880,1,S2
881,2,S2
885,1,S2
888,1,S2
890,1,S2
891,1,S2
894,1,S2
899,1,S2
900,1,S2
901,1,S2
903,1,S2
905,1,S2
906,1,S2
908,2,S2
912,1,S2
913,1,S2
914,1,S2
918,1,S2
920,2,S2
921,2,S2
922,1,S2
923,1,S2
924,1,S2
926,2,S2
929,1,S2
931,1,S2
932,1,S2
935,1,S2
936,2,S2
940,2,S2
941,1,S2
942,1,S2
945,1,S2
946,1,S2
947,1,S2
948,2,S2
950,1,S2
951,1,S2
953,1,S2
955,1,S2
958,1,S2
959,2,S2
961,1,S2
962,1,S2
966,1,S2
967,1,S2
971,1,S2
972,1,S2
973,1,S2
978,1,S2
982,1,S2
984,1,S2
985,2,S2
986,1,S2
987,2,S2
993,1,S2
994,1,S2
996,1,S2
500,1,R3
505,2,R3
508,3,R3
510,1,R3
513,2,R3
518,1,R3
519,1,R3
520,3,R3
525,1,R3
528,1,R3
532,2,R3
533,1,R3
535,1,R3
536,1,R3
540,1,R3
546,3,R3
547,1,R3
548,1,R3
549,1,R3
551,1,R3
555,1,R3
557,1,R3
559,1,R3
561,1,R3
562,1,R3
563,1,R3
565,1,R3
566,1,R3
567,1,R3
572,1,R3
573,2,R3
576,1,R3
578,2,R3
583,1,R3
586,1,R3
587,1,R3
589,1,R3
594,1,R3
596,1,R3
597,1,R3
599,1,R3
600,1,R3
602,1,R3
605,1,R3
609,1,R3
610,1,R3
617,1,R3
618,1,R3
620,1,R3
623,2,R3
628,2,R3
630,1,R3
633,1,R3
634,1,R3
638,1,R3
641,1,R3
643,3,R3
646,1,R3
648,3,R3
649,1,R3
650,1,R3
653,1,R3
655,1,R3
659,1,R3
661,1,R3
664,1,R3
669,1,R3
671,1,R3
674,1,R3
675,1,R3
680,1,R3
682,1,R3
684,1,R3
686,1,R3
694,1,R3
696,1,R3
699,1,R3
705,1,R3
708,1,R3
710,1,R3
711,2,R3
713,1,R3
714,2,R3
715,2,R3
716,1,R3
717,1,R3
724,1,R3
736,2,R3
737,1,R3
738,1,R3
740,1,R3
745,1,R3
748,1,R3
755,1,R3
756,1,R3
757,2,R3
758,1,R3
759,1,R3
761,1,R3
763,1,R3
764,1,R3
768,1,R3
769,1,R3
773,1,R3
775,2,R3
778,1,R3
779,1,R3
780,1,R3
781,1,R3
787,1,R3
790,1,R3
795,1,R3
796,1,R3
798,1,R3
799,1,R3
801,1,R3
803,1,R3
806,2,R3
807,2,R3
808,1,R3
809,1,R3
810,1,R3
812,1,R3
813,1,R3
823,1,R3
829,2,R3
830,1,R3
833,1,R3
835,2,R3
840,1,R3
841,1,R3
844,3,R3
845,1,R3
846,2,R3
850,1,R3
853,1,R3
856,1,R3
859,1,R3
860,2,R3
861,1,R3
862,1,R3
870,1,R3
880,1,R3
883,1,R3
885,1,R3
891,2,R3
892,1,R3
893,1,R3
895,1,R3
896,1,R3
903,1,R3
905,1,R3
910,1,R3
912,1,R3
913,1,R3
917,1,R3
920,1,R3
922,1,R3
930,1,R3
936,1,R3
938,1,R3
939,1,R3
941,1,R3
948,1,R3
950,1,R3
952,2,R3
953,1,R3
958,1,R3
959,1,R3
960,1,R3
962,1,R3
963,1,R3
964,1,R3
967,1,R3
974,1,R3
975,1,R3
978,1,R3
980,1,R3
987,1,R3
993,1,R3
995,1,R3
996,1,R3
997,1,R3
998,1,R3
999,1,R3
500,1,S3
503,2,S3
504,1,S3
509,1,S3
513,1,S3
515,2,S3
516,2,S3
518,1,S3
519,1,S3
520,1,S3
521,1,S3
526,1,S3
528,1,S3
533,1,S3
536,1,S3
541,1,S3
545,2,S3
551,1,S3
552,1,S3
560,1,S3
563,1,S3
565,1,S3
573,1,S3
574,1,S3
579,1,S3
583,1,S3
584,1,S3
586,1,S3
587,1,S3
588,1,S3
592,1,S3
595,1,S3
597,1,S3
600,1,S3
603,1,S3
606,1,S3
608,1,S3
609,2,S3
620,1,S3
621,2,S3
624,2,S3
625,2,S3
626,1,S3
627,1,S3
628,2,S3
631,1,S3
633,1,S3
635,1,S3
638,1,S3
641,1,S3
644,1,S3
648,1,S3
653,1,S3
659,1,S3
661,1,S3
664,1,S3
671,1,S3
682,1,S3
687,2,S3
689,1,S3
690,1,S3
693,1,S3
695,2,S3
696,1,S3
700,1,S3
701,2,S3
706,1,S3
714,1,S3
716,1,S3
717,1,S3
718,2,S3
720,1,S3
725,1,S3
726,2,S3
728,1,S3
729,1,S3
734,1,S3
735,1,S3
737,1,S3
740,1,S3
741,1,S3
747,1,S3
751,1,S3
752,1,S3
758,1,S3
760,1,S3
761,1,S3
762,1,S3
764,1,S3
765,1,S3
766,2,S3
767,1,S3
769,1,S3
771,1,S3
774,2,S3
778,1,S3
781,1,S3
785,1,S3
786,1,S3
790,2,S3
793,1,S3
795,1,S3
796,1,S3
798,1,S3
800,1,S3
802,1,S3
803,1,S3
804,1,S3
805,1,S3
810,1,S3
811,1,S3
812,1,S3
814,1,S3
818,1,S3
819,1,S3
821,1,S3
822,1,S3
827,1,S3
829,1,S3
839,1,S3
840,1,S3
841,2,S3
844,2,S3
847,1,S3
851,1,S3
853,1,S3
855,1,S3
859,1,S3
860,1,S3
866,1,S3
867,1,S3
871,1,S3
872,1,S3
877,1,S3
879,2,S3
880,1,S3
886,1,S3
889,1,S3
890,1,S3
891,1,S3
892,2,S3
893,1,S3
898,1,S3
903,1,S3
904,1,S3
907,1,S3
909,1,S3
910,1,S3
911,1,S3
912,1,S3
915,2,S3
916,1,S3
919,1,S3
921,2,S3
924,2,S3
925,1,S3
926,1,S3
927,1,S3
929,2,S3
942,1,S3
947,1,S3
948,1,S3
950,1,S3
952,1,S3
956,1,S3
959,1,S3
963,1,S3
968,1,S3
969,1,S3
970,1,S3
972,1,S3
974,1,S3
975,1,S3
977,1,S3
981,2,S3
993,2,S3
995,1,S3
997,1,S3
998,1,S3
500,1,R4
505,1,R4
506,1,R4
514,1,R4
515,1,R4
516,1,R4
521,1,R4
524,1,R4
528,1,R4
532,1,R4
534,1,R4
538,1,R4
543,2,R4
545,1,R4
548,2,R4
554,1,R4
555,1,R4
561,1,R4
563,1,R4
564,1,R4
565,1,R4
575,1,R4
577,2,R4
578,1,R4
579,1,R4
582,1,R4
583,1,R4
584,1,R4
588,1,R4
590,1,R4
591,1,R4
594,1,R4
596,2,R4
599,1,R4
601,1,R4
607,1,R4
608,1,R4
609,2,R4
611,1,R4
612,1,R4
613,1,R4
614,1,R4
619,1,R4
622,1,R4
624,1,R4
626,1,R4
629,1,R4
631,1,R4
633,1,R4
636,3,R4
638,1,R4
639,2,R4
640,1,R4
649,1,R4
655,1,R4
657,1,R4
658,1,R4
659,1,R4
665,1,R4
674,1,R4
675,1,R4
676,1,R4
679,1,R4
688,1,R4
693,1,R4
694,2,R4
695,1,R4
696,2,R4
699,2,R4
701,1,R4
702,1,R4
706,1,R4
707,1,R4
708,1,R4
709,1,R4
717,1,R4
718,1,R4
719,1,R4
720,1,R4
722,1,R4
725,1,R4
726,1,R4
728,2,R4
732,1,R4
733,1,R4
740,2,R4
744,1,R4
745,1,R4
746,2,R4
748,1,R4
751,2,R4
754,1,R4
764,1,R4
765,1,R4
766,1,R4
768,1,R4
769,1,R4
772,1,R4
774,1,R4
775,1,R4
777,1,R4
783,1,R4
784,1,R4
785,1,R4
788,1,R4
790,1,R4
791,1,R4
794,1,R4
796,1,R4
797,1,R4
800,1,R4
801,1,R4
802,1,R4
803,2,R4
812,1,R4
813,1,R4
815,1,R4
818,2,R4
819,2,R4
830,1,R4
833,1,R4
836,2,R4
843,1,R4
851,2,R4
855,1,R4
861,1,R4
866,1,R4
869,1,R4
874,1,R4
877,1,R4
878,3,R4
881,2,R4
882,1,R4
883,1,R4
884,1,R4
885,1,R4
886,1,R4
888,1,R4
890,3,R4
892,1,R4
893,1,R4
894,1,R4
895,1,R4
896,1,R4
901,1,R4
902,1,R4
903,1,R4
905,1,R4
908,2,R4
909,1,R4
914,1,R4
916,1,R4
917,1,R4
918,2,R4
919,1,R4
922,1,R4
924,1,R4
930,1,R4
931,1,R4
932,1,R4
937,2,R4
941,1,R4
942,1,R4
943,1,R4
945,2,R4
946,2,R4
949,2,R4
951,1,R4
952,1,R4
955,1,R4
956,1,R4
957,1,R4
961,1,R4
962,2,R4
966,2,R4
968,1,R4
969,2,R4
972,1,R4
977,1,R4
979,1,R4
981,2,R4
984,1,R4
985,1,R4
986,1,R4
989,1,R4
990,1,R4
991,1,R4
992,1,R4
993,1,R4
994,2,R4
996,1,R4
500,2,S4
505,1,S4
506,1,S4
509,1,S4
511,2,S4
512,1,S4
515,1,S4
520,2,S4
523,1,S4
524,1,S4
528,1,S4
529,1,S4
530,1,S4
534,1,S4
535,1,S4
536,1,S4
540,1,S4
541,1,S4
547,1,S4
548,1,S4
553,1,S4
565,1,S4
566,1,S4
567,1,S4
574,1,S4
575,1,S4
582,1,S4
583,1,S4
584,1,S4
588,1,S4
594,1,S4
595,1,S4
596,1,S4
600,1,S4
603,1,S4
608,1,S4
611,1,S4
614,1,S4
616,1,S4
617,1,S4
624,1,S4
626,1,S4
632,1,S4
638,1,S4
639,2,S4
642,1,S4
643,1,S4
646,1,S4
647,1,S4
649,1,S4
650,1,S4
651,1,S4
652,2,S4
655,1,S4
659,1,S4
662,1,S4
663,1,S4
664,1,S4
668,1,S4
671,2,S4
673,1,S4
676,2,S4
678,1,S4
679,1,S4
681,1,S4
683,1,S4
685,1,S4
686,1,S4
688,3,S4
689,1,S4
690,1,S4
692,1,S4
694,1,S4
698,1,S4
705,2,S4
706,1,S4
707,1,S4
709,2,S4
710,1,S4
711,1,S4
715,2,S4
719,1,S4
720,1,S4
724,1,S4
727,1,S4
728,2,S4
729,1,S4
732,2,S4
735,1,S4
736,1,S4
739,1,S4
742,1,S4
743,1,S4
745,1,S4
748,3,S4
750,1,S4
752,2,S4
753,1,S4
755,1,S4
758,2,S4
759,1,S4
761,1,S4
762,2,S4
765,1,S4
772,1,S4
775,1,S4
776,1,S4
783,1,S4
788,1,S4
794,1,S4
796,2,S4
797,1,S4
798,1,S4
803,1,S4
804,1,S4
806,1,S4
809,1,S4
810,1,S4
812,2,S4
813,1,S4
816,1,S4
818,1,S4
820,1,S4
821,1,S4
825,1,S4
830,1,S4
831,1,S4
833,2,S4
836,1,S4
837,2,S4
844,1,S4
851,1,S4
853,1,S4
854,1,S4
855,1,S4
859,1,S4
862,1,S4
865,1,S4
871,2,S4
876,1,S4
881,1,S4
883,1,S4
887,1,S4
888,1,S4
889,1,S4
893,1,S4
895,1,S4
896,1,S4
897,1,S4
909,1,S4
911,1,S4
916,2,S4
925,1,S4
926,1,S4
928,2,S4
930,1,S4
933,1,S4
934,1,S4
937,1,S4
938,1,S4
942,1,S4
945,1,S4
946,1,S4
949,1,S4
952,1,S4
955,1,S4
962,1,S4
963,1,S4
966,1,S4
972,1,S4
975,2,S4
976,1,S4
981,2,S4
984,2,S4
990,1,S4
992,1,S4
995,2,S4
502,2,R5
504,1,R5
507,1,R5
508,1,R5
509,1,R5
512,2,R5
515,1,R5
516,2,R5
520,1,R5
522,1,R5
523,1,R5
526,1,R5
527,1,R5
529,1,R5
532,1,R5
541,1,R5
545,1,R5
546,1,R5
547,1,R5
549,1,R5
554,3,R5
562,1,R5
565,1,R5
576,1,R5
579,1,R5
580,1,R5
582,1,R5
583,1,R5
588,1,R5
589,1,R5
593,1,R5
595,2,R5
597,1,R5
598,1,R5
599,1,R5
600,1,R5
602,1,R5
603,2,R5
607,2,R5
609,1,R5
611,1,R5
614,1,R5
616,1,R5
621,2,R5
625,1,R5
626,1,R5
629,1,R5
634,1,R5
635,2,R5
637,1,R5
641,1,R5
644,1,R5
646,1,R5
649,1,R5
650,1,R5
651,1,R5
652,1,R5
653,1,R5
655,1,R5
659,1,R5
660,1,R5
664,1,R5
666,1,R5
667,2,R5
668,1,R5
669,1,R5
670,1,R5
672,1,R5
674,1,R5
676,2,R5
678,1,R5
679,1,R5
681,1,R5
682,1,R5
687,2,R5
688,2,R5
689,2,R5
690,1,R5
693,1,R5
695,1,R5
698,1,R5
699,1,R5
700,1,R5
701,1,R5
703,1,R5
704,1,R5
705,1,R5
706,2,R5
709,1,R5
714,1,R5
718,2,R5
727,1,R5
729,1,R5
731,1,R5
735,1,R5
739,3,R5
742,1,R5
744,1,R5
746,1,R5
748,2,R5
750,1,R5
752,1,R5
758,1,R5
760,1,R5
764,1,R5
765,1,R5
766,1,R5
770,1,R5
772,3,R5
774,1,R5
776,1,R5
782,1,R5
785,1,R5
787,1,R5
791,1,R5
792,2,R5
796,1,R5
799,1,R5
800,1,R5
804,1,R5
808,1,R5
811,1,R5
815,1,R5
816,1,R5
817,1,R5
820,1,R5
823,1,R5
824,2,R5
825,3,R5
827,1,R5
828,1,R5
829,1,R5
832,1,R5
839,1,R5
841,1,R5
842,1,R5
844,1,R5
846,1,R5
847,1,R5
849,1,R5
852,1,R5
854,2,R5
859,2,R5
860,1,R5
863,1,R5
865,1,R5
870,1,R5
872,1,R5
879,1,R5
880,2,R5
881,1,R5
888,1,R5
890,1,R5
894,1,R5
898,1,R5
899,1,R5
900,1,R5
909,1,R5
915,1,R5
916,2,R5
918,1,R5
921,2,R5
922,1,R5
923,1,R5
924,1,R5
926,1,R5
927,1,R5
929,1,R5
932,1,R5
936,2,R5
939,1,R5
940,1,R5
941,1,R5
942,2,R5
944,1,R5
945,2,R5
948,1,R5
949,1,R5
954,1,R5
959,1,R5
964,1,R5
969,1,R5
971,1,R5
975,1,R5
980,1,R5
982,1,R5
984,1,R5
988,1,R5
992,1,R5
993,1,R5
994,2,R5
995,1,R5
998,3,R5
501,1,S5
503,1,S5
504,2,S5
505,1,S5
512,1,S5
514,1,S5
522,2,S5
531,1,S5
532,1,S5
533,1,S5
536,1,S5
539,1,S5
548,1,S5
549,1,S5
550,2,S5
553,1,S5
554,1,S5
562,2,S5
566,1,S5
568,1,S5
569,1,S5
570,1,S5
572,1,S5
575,1,S5
578,2,S5
579,1,S5
581,1,S5
582,1,S5
585,1,S5
591,1,S5
592,1,S5
593,3,S5
594,1,S5
597,1,S5
599,3,S5
603,1,S5
605,1,S5
608,1,S5
609,1,S5
616,1,S5
618,1,S5
627,1,S5
629,2,S5
630,1,S5
633,1,S5
636,1,S5
637,1,S5
640,1,S5
648,1,S5
650,2,S5
651,2,S5
652,1,S5
653,1,S5
655,3,S5
659,2,S5
660,1,S5
