ID,payload,sendTo
2576,Judith,S4
2583,Sharon,S4
2596,Roxann,S4
2605,Steven,S4
2620,Carl,S4
2665,Lorene,S4
2716,Gerardo,S4
2762,Clarice,S4
2810,John,S4
2815,Monique,S4
2824,Cathy,S4
2919,Lola,S4
2941,Michael,S4
2950,Danny,S4
2960,Leticia,S4
2996,Linda,S4
16,Beatrice,S4
90,Thomas,S4
123,Shari,S4
169,John,S4
187,Phillip,S4
208,Willie,S4
209,Carl,S4
223,Carol,S4
230,Max,S4
242,Beulah,S4
249,Lena,S4
253,Ann,S4
277,Angel,S4
307,Gregory,S4
316,Joseph,S4
371,Daisy‖Mary,S4
416,Belen,S4
456,Charles,S4
475,Jane,S4
485,James,S4
525,Clayton‖Alexander,S4
538,Breanna,S4
548,Gerald,S4
588,Adam,S4
598,Ashley,S4
601,Kathe,S4
652,Diane,S4
673,Michael,S4
728,Mary,S4
750,Addie,S4
780,Michael,S4
803,Sun,S4
814,Scottie,S4
834,Lizzie,S4
850,Tiffani,S4
862,Warren,S4
876,Lola,S4
908,Dominick,S4
986,William,S4
992,Cynthia,S4
1049,Richard,S4
1159,Doris,S4
1165,Sharon,S4
1212,Ashley,S4
1217,Eric‖Twanna,S4
1255,James,S4
1276,Eve,S4
1311,Bobby,S4
1343,Judith,S4
1403,Cathryn,S4
1559,Frank,S4
1581,Mabel,S4
1582,Laura,S4
1604,Barbara‖Cynthia,S4
1728,John,S4
1742,Kenneth,S4
1777,Karen,S4
1787,Mitchel,S4
1843,Tami,S4
1853,Michael‖Tina,S4
1930,Angela,S4
1931,Debora,S4
1940,Nanette,S4
1991,Margaret,S4
2016,Frank,S4
2046,Frank‖Dennis,S4
2052,Terrance,S4
2097,Debra,S4
2122,Michael,S4
2146,Helen,S4
2158,August,S4
2185,Susan,S4
2248,Dennis,S4
2268,Peggy,S4
2273,Taylor‖Mary,S4
2278,Yvette,S4
2331,Richard,S4
2392,Carmelo,S4
2422,Lola,S4
2440,Wanda‖Danielle,S4
2469,Jeff,S4
2495,Edward,S4
2559,Debra,S4
2573,Stephen,S4
2583,Wesley,S4
2596,Marlene,S4
2605,Donald,S4
2611,Deborah,S4
2620,Richard,S4
2658,Julia,S4
2671,Junita,S4
2690,Dana,S4
2716,Juan‖Elizabeth,S4
2719,Debra,S4
2762,David,S4
2809,Ruben,S4
2810,Lucille,S4
2813,Barbara,S4
2814,John,S4
2815,Karl,S4
2919,Megan,S4
2950,Elizabeth,S4
2960,Rose,S4
16,Elijah,S4
33,Colin,S4
69,Charles‖Steven,S4
90,Andrew,S4
208,Daniela,S4
211,Lisa,S4
228,Joe,S4
230,Laura,S4
242,Delores,S4
246,David,S4
264,Patricia,S4
282,Sarah,S4
316,Joann,S4
366,Margery,S4
393,Caroline,S4
416,Ronald,S4
456,Martha,S4
475,Gary‖Michael,S4
525,Harold,S4
588,Lisa,S4
601,Christopher‖Percy,S4
609,Jason,S4
628,Michael,S4
652,Ruben,S4
662,Patrick‖Darrin,S4
673,Robert,S4
750,Jimmy,S4
803,Stuart,S4
806,Amber,S4
814,Jeffrey,S4
834,Robert,S4
862,William,S4
967,Judith,S4
1049,Ralph,S4
1063,Joseph,S4
1092,Paula,S4
1212,Dale,S4
1217,Randy,S4
1255,Carole,S4
1263,Gertrud‖Christine,S4
1270,Faye,S4
1276,Nina,S4
1287,Phillip,S4
1294,Doris,S4
1311,Ella,S4
1340,Christian,S4
1343,Richard,S4
1398,Adele,S4
1403,Tyler,S4
1424,Mildred,S4
1434,Gustavo,S4
1446,Theron,S4
1582,Ann,S4
1695,Joseph,S4
1733,Joseph,S4
1742,Crystal,S4
1787,Chris,S4
1850,Scott,S4
1940,Edna,S4
1961,Jimmie,S4
1994,Alica,S4
2001,Gary,S4
2016,Michael,S4
2018,Gail,S4
2046,Billie,S4
2071,Richard,S4
2122,Humberto‖Traci,S4
2146,Daniel,S4
2185,James,S4
2189,Waneta,S4
2236,Carolyn,S4
2273,Roscoe,S4
2278,Robert,S4
2392,Tammy,S4
2411,Juan,S4
2447,Clifford,S4
2469,Anna,S4
2482,Gina,S4
2495,Karen,S4
2559,Caroline,S4
2573,Elbert,S4
2576,Eldon,S4
2583,Sophie,S4
2611,Lindsey,S4
2753,Jeffrey,S4
2756,Sandra‖Norma,S4
2858,Mitchell,S4
2919,Marguerite,S4
2941,James,S4
2950,Bernadine,S4
2976,Tamika,S4
2996,Paul,S4
16,Jimmy,S4
33,Nicholas,S4
45,Keith,S4
123,Travis,S4
209,Laura,S4
211,Constance,S4
217,Robert‖Diane,S4
228,Joe,S4
246,Chelsea,S4
264,Ron,S4
277,Kim,S4
307,Todd,S4
381,Marlene,S4
416,Eleanor,S4
441,Rodrigo,S4
456,Mario,S4
485,Leonard,S4
538,Tina,S4
568,Mae‖David,S4
598,Jane,S4
610,Reba,S4
620,Wanda,S4
628,John,S4
637,Alice,S4
662,Michael,S4
728,Natasha,S4
750,Ruth,S4
780,Stuart,S4
814,Kim,S4
834,Amy,S4
850,Jessica‖Jonathan,S4
862,Shari,S4
876,Christopher,S4
908,Leslie,S4
967,Rocky,S4
992,Alejandra,S4
1060,Jessica,S4
1063,Brian,S4
1072,Efren,S4
1092,Cassie,S4
1159,Celesta,S4
1225,Victoria,S4
1255,Julia,S4
1270,Jay‖Mathew,S4
1287,William,S4
1288,Emily,S4
1294,Edward,S4
1311,Karen,S4
1340,Eva,S4
1343,Anna,S4
1361,Odell,S4
1398,John,S4
1403,Jacqueline,S4
1424,Carl,S4
1434,Kendra,S4
1443,James,S4
1446,Blanche,S4
1463,Betty,S4
1549,Cindy,S4
1559,Patricia,S4
1571,Robyn,S4
1581,Steven,S4
1582,Bonnie,S4
1695,Maria,S4
1733,Joseph,S4
1742,Suzanne‖Lisa,S4
1777,Anna,S4
1853,Nancy,S4
1930,Holly,S4
1931,Thomas,S4
1975,Erica,S4
1991,Bonnie,S4
1994,Jennifer,S4
2008,Yvonne,S4
2010,Wayne,S4
2015,Devin,S4
2052,Belinda,S4
2071,Maud,S4
2088,Wendy,S4
2097,Marie,S4
2101,Robert,S4
2129,Ruth,S4
2158,Elise,S4
2188,Joseph,S4
2189,David,S4
2223,Phillip,S4
2248,Catherine,S4
2331,Harry,S4
2380,Lawrence‖James,S4
2392,William,S4
2406,Ruby,S4
2440,Judy,S4
2447,Edward,S4
2466,Taryn,S4
2482,Julie,S4
2495,Steven‖Jo,S4
2559,Mary,S4
2583,Betty,S4
2611,David,S4
2658,Maribel,S4
2665,Annette,S4
2671,Clara,S4
2690,Debra,S4
2719,Ingrid‖Stella,S4
2762,Heather,S4
2809,James,S4
2810,Melissa,S4
2813,Keith,S4
2814,William,S4
2824,Nancy,S4
2858,Emma,S4
2950,James,S4
2960,Edward,S4
14,Geraldine,S4
45,Martin,S4
69,Angla,S4
90,Ruth,S4
169,Orville,S4
187,Colleen,S4
208,Magdalena,S4
209,Diane,S4
211,Stephanie,S4
217,George,S4
230,George,S4
246,Timothy,S4
253,Diana,S4
277,Janice,S4
282,Robert,S4
307,Kenneth,S4
311,Pedro,S4
316,Rose,S4
366,Alex,S4
371,Ruth,S4
393,Peter,S4
441,James,S4
454,Patsy,S4
485,Odell,S4
538,John,S4
548,William,S4
568,Joseph,S4
609,Waltraud‖Brian,S4
610,Robert,S4
620,Paul,S4
637,Edna,S4
652,Kelli,S4
662,Ryan,S4
780,Colleen,S4
803,Steven,S4
806,Lori,S4
862,Ann,S4
908,Mike,S4
986,Emery,S4
992,William,S4
1049,Cheryl,S4
1060,Joyce,S4
1072,Jill,S4
1092,Michael,S4
1165,Sara,S4
1225,Delores,S4
1255,Mabel,S4
1263,Kylie,S4
1270,Mindy,S4
1276,Reed,S4
1443,Carla,S4
1559,Michael,S4
1581,Amy,S4
1695,John,S4
1843,Geraldine‖Rose,S4
1940,Richard,S4
1961,Morris‖Cynthia,S4
1975,Thomas,S4
1991,Linda,S4
1994,Yolanda,S4
2001,Michael,S4
2010,Howard,S4
2015,Maria,S4
2016,James,S4
2018,John,S4
2097,Philip,S4
2101,Jim,S4
2129,David,S4
2188,Angelina,S4
2189,Alan,S4
2236,Amanda,S4
2268,Carol,S4
2273,Martha,S4
2406,Amanda,S4
2411,Philip,S4
2422,Brenda,S4
2469,Joyce,S4
2482,Miguel,S4
2537,Lawrence,S4
2573,George‖Rita,S4
2576,Dennis,S4
2596,Roland,S4
2605,Evan,S4
2611,Rhonda,S4
2620,Janice,S4
2658,Georgia‖Odessa,S4
2665,Ruthie,S4
2690,Latisha,S4
2716,Kelly,S4
2753,Shirley,S4
2756,Thomas,S4
2809,Dianna,S4
2810,Brian,S4
2813,George,S4
2814,Timothy,S4
2815,James,S4
2828,Harvey,S4
2858,Emilia,S4
2960,Michelle,S4
2976,Barbara,S4
4,Fagnani,R4
7,Grant,R4
8,Crum,R4
24,Choate,R4
34,Klipfel,R4
36,Kennard‖Quagliano,R4
47,Amoa,R4
50,Irving‖Hanson,R4
61,Rogers,R4
62,Bermeo,R4
64,Mcmahen,R4
71,Brown,R4
83,Logsdon,R4
92,Young,R4
96,Crews,R4
101,Nelson,R4
110,Wonders‖Faires,R4
127,Real,R4
144,Mayes,R4
147,Fravel,R4
151,Chen,R4
158,Fowler,R4
176,Williams,R4
196,Rivas,R4
213,Snyder,R4
225,Mcfee,R4
236,Grubb,R4
238,Coleman,R4
239,Burch,R4
252,Ortiz‖Gallagher,R4
273,Barnett,R4
295,Ollis,R4
299,Bates,R4
302,Close,R4
332,Johnson,R4
335,Brown,R4
343,Hartman,R4
356,Moyers,R4
359,White,R4
369,Edgehill‖Leer,R4
372,Contreras,R4
386,Pursley,R4
389,Scrivener,R4
395,Gregory,R4
397,Lee,R4
405,Falk,R4
408,Hill,R4
415,Tisdale,R4
419,Humphrey,R4
438,Reid,R4
442,Criner,R4
450,Keel‖Badman,R4
457,Gross,R4
458,Vargas,R4
464,Burr,R4
482,Kim‖Foley,R4
490,Johnson,R4
492,Vargas,R4
495,Berry,R4
523,Broom,R4
529,Johnson‖Peterson,R4
534,Blizzard,R4
542,Hancock,R4
555,Carreon,R4
573,Mccune,R4
576,Foster,R4
577,Dobkowski,R4
624,Allison,R4
642,Robertson,R4
658,Trautman,R4
676,Belcher,R4
678,Clifford,R4
679,Muzzarelli,R4
687,Josefy,R4
692,Coffield,R4
693,Seiersen,R4
711,Wade,R4
731,Shaver,R4
732,Skidmore,R4
742,Gunther,R4
758,Roscoe,R4
765,Perez,R4
767,Castle,R4
770,Stewart,R4
797,Russell‖Wisman,R4
802,Prillaman,R4
807,Scott,R4
817,Leo,R4
820,Lewis,R4
821,Delatorre,R4
824,Wolfe,R4
830,Purpura,R4
837,Daly‖Walton,R4
846,Huntington,R4
853,Hendrickson,R4
854,Velasquez,R4
860,Wicks,R4
887,Wilson‖Mattson,R4
900,Edge,R4
904,Myers,R4
910,Hill,R4
917,Leaming,R4
923,Bautista,R4
927,Baca,R4
940,Humphrey,R4
941,Wood,R4
942,Balderas,R4
948,Augustine,R4
961,Powell‖Demarais,R4
969,Bosch,R4
973,Cully,R4
979,Izatt,R4
985,Foster,R4
990,Northcutt,R4
995,Holquin,R4
997,Bookman,R4
1000,Hawkins,R4
1011,Williams,R4
1018,Fisher‖Carver,R4
1023,Podmore,R4
1030,Porras,R4
1031,Jimenez,R4
1043,Laforest,R4
1058,Laurent,R4
1068,Lessard,R4
1071,Sherrill,R4
1077,Talley,R4
1097,Baca,R4
1098,Mcdonald,R4
1114,Davis,R4
1116,Sterback,R4
1120,Calvery,R4
1121,Funk,R4
1124,Gates,R4
1135,Wayne,R4
1138,Riley,R4
1177,Alicea,R4
1178,Ruiz,R4
1180,Robinson,R4
1183,Mcmullan,R4
1188,Farrar,R4
1197,Webb‖Maurice,R4
1199,Barbosa,R4
1202,Vega,R4
1206,Nilsson‖Mcfalls,R4
1207,Ferrari,R4
1210,King,R4
1218,Boggs,R4
1228,Withrow,R4
1234,Pitcherello‖Spiker,R4
1238,Johnson,R4
1266,Zuniga,R4
1292,Merritt,R4
1304,Bridges,R4
1349,Lawrence‖Howell,R4
1353,Longo,R4
1358,Giuliano,R4
1360,Picard,R4
1368,Heckstall,R4
1374,Marotta,R4
1377,Gaddy‖Peake,R4
1394,Jennings,R4
1433,Smith,R4
1438,Mcquillen,R4
1447,Becton,R4
1452,White,R4
1465,Dublin,R4
1466,Patterson,R4
1467,Harvey,R4
1493,Rogers,R4
1495,Cramer,R4
1504,Calais,R4
1513,Willits,R4
1514,George,R4
1522,Sturmer,R4
1533,Rivers,R4
1539,Slater,R4
1544,Cockrill,R4
1546,White,R4
1553,Crosby,R4
1558,Fanney,R4
1560,Winchester,R4
1563,Breland,R4
1566,Crumley‖Gonzalez,R4
1577,Powell,R4
1610,Ingram,R4
1611,Graves,R4
1638,Maynard,R4
1643,Zumwalt,R4
1659,Smith,R4
1661,Cruz,R4
1662,Yamashita,R4
1667,Davis,R4
1669,Caldwell,R4
1692,Rufus,R4
1696,Brown,R4
1708,Foster,R4
1711,Ray,R4
1721,Kountz,R4
1722,Hawley,R4
1729,Felix‖Eller,R4
1736,Bell,R4
1737,Cortez,R4
1740,Edwards,R4
1746,Macmillan,R4
1747,Fenton,R4
1759,Rivera,R4
1762,Chandler,R4
1766,Wilson,R4
1770,Crochet,R4
1782,Medina,R4
1785,Johnson,R4
1806,Davis,R4
1809,Sagraves,R4
1813,Kingsley,R4
1814,Howard,R4
1822,Moss,R4
1837,Adkins,R4
1848,Anderson‖Bean,R4
1854,Patillo,R4
1873,Hoagland,R4
1879,Wink,R4
1884,Davis,R4
1896,Lovell,R4
1900,Marano,R4
1906,Richardson,R4
1922,Weston,R4
1927,Mandell,R4
1933,Zeller,R4
1934,Hardin,R4
1942,Coleman,R4
1950,Culpepper,R4
1953,Kanagy,R4
1964,Spaid,R4
1965,Weaver‖Peters,R4
1969,Meehan,R4
1974,Wilson,R4
2003,Gunderson‖Miller,R4
2023,Smudrick,R4
2043,Howard,R4
2058,Dallas,R4
2067,Walton,R4
2080,Nielsen,R4
2081,Bolin,R4
2086,Haynes,R4
2092,Orick,R4
2105,Lucero‖Hall,R4
2121,Murillo,R4
2127,Jones,R4
2141,Lewis,R4
2159,Williams,R4
2162,Mcgrath,R4
2198,Molon,R4
2217,Castillo,R4
2222,Howard,R4
2230,Gjertsen,R4
2235,Williams,R4
2253,Jones,R4
2267,Goguen,R4
2275,Robinson,R4
2276,Salzmann‖Mitchell,R4
2277,Berkley,R4
2293,Main,R4
2296,Peterson,R4
2303,Younger,R4
2313,Luna,R4
2315,Douglas,R4
2332,Bond,R4
2336,Belmont‖Sims,R4
2340,Walker,R4
2342,Lawson,R4
2349,Rodriguez,R4
2354,Krone,R4
2363,Rogers‖Jenkins,R4
2366,Statum,R4
2374,Summerfield,R4
2379,Price,R4
2383,Deangelo,R4
2409,Norman,R4
2416,Todd,R4
2421,Thomas,R4
2424,Brown,R4
2426,Trinkle,R4
2431,Cornelius,R4
2449,Clark,R4
2464,Connor‖Mahabir,R4
2467,Yang,R4
2474,Causey,R4
2475,Jurgens,R4
2476,Lach‖Wise,R4
2479,Hutto,R4
2502,Bird,R4
2512,Castro,R4
2513,Rudolph,R4
2556,Walker,R4
2558,Kroetch,R4
2607,Clark,R4
2629,Springer,R4
2631,Davis,R4
2646,Campbell,R4
2653,Cornell‖Ramage,R4
2668,Boyce,R4
2672,Oconnor,R4
2676,Pickett,R4
2691,Maddox,R4
2692,Mccormick,R4
2705,Frost‖Soo,R4
2710,Studer,R4
2713,Velazquez,R4
2723,Pogozelski,R4
2729,Hampton,R4
2731,Anderson,R4
2747,Snider,R4
2748,Jennins,R4
2771,Bostic,R4
2779,Mead,R4
2805,Kayser,R4
2821,Smith,R4
2831,Mahood,R4
2832,Carter,R4
2850,Jones,R4
2871,Garrett,R4
2879,Mcmasters,R4
2913,Pinto,R4
2928,Ngo,R4
2939,Higgs,R4
2943,Jordan,R4
2948,Daniel,R4
2957,Smith,R4
2962,Smart,R4
2963,Coffey,R4
2973,Rodriguez,R4
2978,Turbyfill,R4
2979,Hodges,R4
2989,Murphy,R4
2991,Willis,R4
8,Cruz,R4
18,Wilburn,R4
23,Pereira‖Noe,R4
26,Feldt,R4
31,Payne,R4
34,Davis,R4
35,Mccormick,R4
38,Frye,R4
47,Stamps,R4
50,Reddy,R4
62,Delucia,R4
71,Orr‖Forsythe,R4
74,Barnett,R4
96,Doonan,R4
108,Zambrana,R4
111,Fulton‖Deluca,R4
117,Green,R4
118,Chandler,R4
120,Ezell,R4
126,Kelley,R4
127,Morgan,R4
131,Wade,R4
133,Finke,R4
151,Pischke,R4
164,Punches,R4
171,Yeargin,R4
222,Estrada,R4
225,Evans‖Harnden,R4
233,Walker,R4
234,Barton,R4
237,Kennedy,R4
245,Merryman,R4
260,Miller,R4
280,Cardoso,R4
299,Avent,R4
310,Lawler,R4
315,Miller,R4
319,Phillips,R4
345,Robles,R4
347,Allan‖Perry,R4
351,French,R4
369,Perry,R4
397,Rubins,R4
403,Cooke,R4
408,Lande,R4
415,Hambright,R4
417,Nicholson,R4
420,Lyons,R4
429,Nix,R4
436,Benton,R4
457,Cotter,R4
460,Fink,R4
464,Buller‖Hope,R4
486,Strode,R4
490,Owens,R4
492,Simmons,R4
493,Williams,R4
502,Lee,R4
517,Gillenwater,R4
523,Willoughby,R4
531,White,R4
555,Spellman,R4
563,Riley,R4
573,Latimer,R4
579,Clark,R4
590,Rodriguez,R4
606,Fox‖Nguyen,R4
641,Wilson,R4
645,Nelson‖Woodworth,R4
656,Hairston,R4
678,Druetta,R4
682,Keefer‖Wassermann,R4
685,Borst‖Pearce,R4
687,Clark,R4
692,Stone‖Carter,R4
708,Collins,R4
717,Sok,R4
720,Serrano,R4
729,Foster,R4
731,Haine,R4
732,Defranco‖Webb,R4
735,Mckenize,R4
739,Chapman,R4
742,Johnson,R4
761,Olsen,R4
767,Tuinstra‖Holderman,R4
796,Maynard,R4
797,Fast,R4
802,Pierce‖Buckner,R4
817,Lehrke,R4
824,Girard,R4
846,Garcia,R4
858,Lavery,R4
863,Shape,R4
873,Schwartz,R4
887,Simmons,R4
888,Mandich,R4
894,Tucker,R4
900,Woolery,R4
902,Olive,R4
904,Jones,R4
907,Villatora,R4
920,Kleeb,R4
927,Luong,R4
933,Mclaughlin,R4
935,Blakely,R4
936,Ruffin,R4
981,Anderson,R4
994,Delaney,R4
995,Clinton,R4
997,Strobel‖Tang,R4
1000,Haugen,R4
1008,Calhoun,R4
1009,Shiffer,R4
1011,Ibach,R4
1013,Robinson,R4
1017,Bell‖Haubrich‖Dimock,R4
1018,Kelly,R4
1023,Opland,R4
1034,Pena‖Brinson,R4
1068,Szabo,R4
1093,Barber,R4
1097,Barnard,R4
1098,Pigg‖Jackson,R4
1106,Medina,R4
1109,Hobson,R4
1112,Bellard,R4
1115,Hui,R4
1116,Hicks,R4
1127,Taylor,R4
1138,Klaus,R4
1143,Jenkins,R4
1177,Cantara,R4
1180,Green,R4
1185,Wlodarek,R4
1186,Johnson,R4
1201,Mcintyre,R4
1203,Maddux,R4
1209,Wen,R4
1216,Felton,R4
1218,Maldonado,R4
1223,Wall,R4
1233,Sell,R4
1237,Hinds,R4
1247,Witt,R4
1265,Okeefe,R4
1274,Sirois,R4
1321,Dorton,R4
1330,Lucas‖Goode,R4
1339,Smith,R4
1353,Tapia,R4
1374,Rokusek‖Nicholson,R4
1388,Giddings‖Bell,R4
1391,Sevigny,R4
1394,Howard‖Dolfi,R4
1408,Lamboy,R4
1433,Cavallo,R4
1438,Hobart,R4
1447,Tong,R4
1467,Thompson,R4
1512,Walker,R4
1518,Smith,R4
1533,Alsina,R4
1541,Shepherd,R4
1546,Adamczak,R4
1554,Nieves,R4
1558,Bartlett,R4
1621,Duell,R4
1644,Waits,R4
1647,Harris,R4
1648,Price,R4
1667,Garrett,R4
1682,Kasprzak,R4
1683,Santiago,R4
1686,Johnson,R4
1706,Bacon,R4
1708,Doke,R4
1727,Stout,R4
1735,Graves,R4
1736,Page,R4
1746,Caffee‖Grayson,R4
1759,Draughn,R4
1761,Johnson,R4
1764,Enz,R4
1766,Wood,R4
1785,Perez,R4
1801,Shoultz,R4
1803,Elliott‖Williams,R4
1833,Hoskins,R4
1837,Smith,R4
1848,Biscoe,R4
1866,Mcdonald,R4
1872,Peek,R4
1874,Ross,R4
1896,Williams,R4
1900,Gagnon,R4
1909,Won,R4
1914,Vazquez,R4
1917,Keith,R4
1922,Bravo,R4
1924,Doil,R4
1927,Tape,R4
1933,Briceno,R4
1941,Kokesh,R4
1942,Fagan,R4
1943,Pickard,R4
1950,Hyatt,R4
1956,Broadus,R4
1960,Johnson,R4
1969,Therrien,R4
1970,Mbonu,R4
1974,Steege,R4
1986,Pope,R4
1998,Worden,R4
1999,Mccreary,R4
2023,Durham‖Smith,R4
2043,Taylor,R4
2048,Luciano,R4
2058,Alexander,R4
2076,Rogian,R4
2080,Davis,R4
2089,Ell,R4
2092,Walker,R4
2105,Reese,R4
2118,Smith,R4
2127,Frank,R4
2131,Salas,R4
2155,Lawson,R4
2169,Besecker,R4
2173,Joseph,R4
2187,Oneal,R4
2190,Kingston,R4
2198,Stewart,R4
2204,Jackson,R4
2217,Bernard,R4
2222,Tate,R4
2245,Mejia,R4
2277,Stevens,R4
2282,Ramsey,R4
2313,Smith,R4
2315,Atkins,R4
2327,Fredeen,R4
2328,Shannon,R4
2351,Crone,R4
2358,Mosher,R4
2366,Leu,R4
2369,Schwartz,R4
2426,Ford,R4
2431,Morrison,R4
2446,Johnston,R4
2462,Francis,R4
2474,Leonhart,R4
2475,White,R4
2476,Delgadillo,R4
2477,Khalid,R4
2502,Trevino,R4
2516,Prince,R4
2519,Riddle,R4
2526,Pruchnik,R4
2534,Kless,R4
2552,Ramm,R4
2554,Fowler,R4
2556,Coleman,R4
2570,Brown,R4
2572,Scott‖Jara,R4
2582,Curtis,R4
2607,Kelly,R4
2612,Little,R4
2622,Mcfalls,R4
2647,Zimmermann,R4
2649,Sewell,R4
2651,Shaw,R4
2660,Thompson,R4
2672,George,R4
2678,Lee,R4
2691,Rodriguez,R4
2692,Stone‖Hufton,R4
2694,Park,R4
2705,Sydow,R4
2707,Mitchell,R4
2713,Jones,R4
2718,Reiter,R4
2729,Smith,R4
2734,Cook,R4
2746,Horrigan,R4
2768,Ermitanio,R4
2769,Almaraz‖Barr,R4
2770,Lucky,R4
2771,Frisbee,R4
2779,Palma,R4
2784,Sobers,R4
2821,Manning,R4
2823,Philhower,R4
2831,Ruano‖Mcclure,R4
2854,Bowman,R4
2869,Teske,R4
2875,Miranda,R4
2877,Fruchter,R4
2878,Derry,R4
2879,Rump,R4
2891,Spates,R4
2906,Harding,R4
2908,Guajardo,R4
2915,Leonhart,R4
2943,Newman,R4
2952,Boyden,R4
2957,Mclemore,R4
2964,Puentes,R4
2973,Rutherford,R4
2979,Washington,R4
2989,Erwin‖Milan,R4
2993,Lefeber,R4
7,Kyle,R4
8,Rogers,R4
18,Wadsworth,R4
31,Tanaka‖Davis,R4
50,Johnston,R4
59,Dowdy,R4
61,Michaud,R4
64,Chrisman,R4
75,Williams,R4
83,Sapp,R4
96,Jackson,R4
110,Truett,R4
122,Hastings,R4
143,Murphy,R4
144,Butler,R4
147,Cohen,R4
151,Cory‖Saine,R4
158,Ortiz,R4
171,Hom,R4
212,Pitcherello,R4
213,Hisey,R4
233,Hart,R4
234,Rice,R4
236,Maxey,R4
239,Williams,R4
248,Gabriel,R4
260,Hollifield,R4
270,Miller,R4
280,Sellers‖Morgan,R4
299,Vang,R4
322,Hooks,R4
326,Lawrence,R4
332,Mone,R4
335,Landers,R4
345,Watson,R4
351,Weber,R4
356,Ramaudar,R4
360,Stephen,R4
363,Barnes,R4
369,Zimmerman,R4
385,Porter,R4
389,Griffin,R4
395,Poole,R4
